---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnV
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnV
model(50%),D,DE,-7.46067117340304,-8.03327360251696
model(50%),D,DE,-2.18442641520426,-2.31243833333123
model(50%),B,DE,-3.67259402494052,-3.92600293057812
model(50%),D,DE,-8.67827556640858,-9.35347660193194
model(50%),D,DE,-6.57828306925001,-7.07653311402759
model(50%),D,DE,-4.2417061111766,-4.5430699250537
model(50%),B,BC,-8.40158621956355,-9.05347266985897
model(50%),D,DE,-2.30483538414112,-2.44299328439749
model(50%),D,DE,-2.0709675816993,-2.18941915471802
model(50%),E,DE,-5.50282012638777,-5.91044878394261
model(50%),A,AB,-7.06305473761509,-7.60215294119265
model(50%),D,DE,-6.82517943124599,-7.34423362457449
model(50%),D,DE,-6.6419968934411,-7.14561563564501
model(50%),B,BC,-6.44202843756611,-6.92879730224291
model(50%),D,DE,-7.53421319359364,-8.11301247024477
model(50%),B,BC,-7.11963281719434,-7.66349844125058
model(50%),D,DE,-6.02092398581716,-6.47220946184125
model(50%),B,BC,-6.44907546167008,-6.93643812746697
model(50%),D,DE,-2.49757037537458,-2.65196864205906
model(50%),E,DE,-4.73762241042603,-5.08077345954225
model(50%),E,DE,-4.88823075177456,-5.24407246300136
model(50%),D,DE,-6.43493772796954,-6.92110911046966
model(50%),D,DE,-5.628118127154,-6.04630472975105
model(50%),D,DE,-5.17669776201505,-5.55684647592333
model(50%),D,DE,-6.37928835344469,-6.86077057064071
model(50%),D,DE,-6.03260204599379,-6.48487154663751
model(50%),D,DE,-4.71082348822431,-5.05171638839908
model(50%),B,DE,-4.32662890257766,-4.63514853824728
model(50%),E,DE,-4.9634846845238,-5.32566749362381
model(50%),B,BC,-6.44752239949757,-6.93475420011733
model(50%),D,DE,-8.44722807350529,-9.10296042862437
model(50%),D,DE,-6.36453111794793,-6.84476985096705
model(50%),E,DE,-6.2863347255767,-6.75998442119613
model(50%),E,DE,-5.34015253739729,-5.73407438834543
model(50%),D,DE,-7.46393910530111,-8.03681689910696
model(50%),D,DE,-7.10269290977909,-7.64513113187826
model(50%),E,DE,-2.54911587187026,-2.70785750010757
model(50%),D,BC,-5.29514730569851,-5.6852768953178
model(50%),B,BC,-8.25466295690807,-8.89416925969075
model(50%),B,BC,-6.80489128024982,-7.32223593965188
model(50%),D,DE,-6.35454181877502,-6.8339388266985
model(50%),B,BC,-5.42295746211744,-5.82385667774077
model(50%),B,DE,-5.15380601332304,-5.53202580719164
model(50%),B,BC,-8.78820305650375,-9.47266687668412
model(50%),B,BC,-8.82370488181226,-9.51116018085274
model(50%),D,DE,-5.49139583952639,-5.89806185608064
model(50%),D,DE,-7.79226991527909,-8.39281374227154
model(50%),D,DE,-3.92670386248542,-4.20152474343848
model(50%),D,DE,-4.52713866994974,-4.85255379550264
model(50%),B,DE,-7.68700130345717,-8.2786749153505
model(50%),D,DE,-5.43206135178491,-5.83372768552818
model(50%),D,DE,-5.83114633377363,-6.26644063668832
model(50%),B,BC,-8.38701250827653,-9.03767093863637
model(50%),D,DE,-4.86866762892302,-5.22286089903618
model(50%),D,DE,-4.79720128419756,-5.14537260874603
model(84%),CD,DE,-5.65018829780341,-5.5620725386913
model(84%),CD,DE,-6.53733816062235,-6.52397602438185
model(84%),C,BC,-6.7253691332061,-6.72785099018681
model(84%),C,BC,-7.28599410910241,-7.33571572768032
model(84%),C,BC,-7.21164707610361,-7.2551040146096
model(84%),D,DE,-5.88855753197761,-5.82052740279394
model(84%),C,BC,-6.67489859367736,-6.67312766785758
model(84%),C,BC,-6.4279335239838,-6.40535266011853
model(84%),C,BC,-5.94554253002421,-5.88231410935885
model(84%),C,BC,-7.84052008521397,-7.93696754733656
model(84%),CD,DE,-5.47946909741931,-5.37696808136549
model(84%),C,BC,-9.03039443267171,-9.22710389331596
model(84%),C,BC,-6.0322777926022,-5.97635791740381
model(84%),C,BC,-7.78207748532082,-7.87360041749063
model(84%),C,BC,-7.78294282284444,-7.87453867067102
model(84%),C,BC,-8.95004985781348,-9.13998926944973
model(84%),CD,DE,-6.67558844396926,-6.67387564678222
model(84%),C,BC,-8.53769961352268,-8.69289328946689
model(84%),C,BC,-7.64803260665939,-7.72826055843492
model(84%),CD,DE,-5.69285616655823,-5.60833571631479
model(84%),CD,DE,-8.43399112138473,-8.58044604209178
model(84%),CD,DE,-5.23430002029678,-5.11114040134044
model(84%),C,BC,-6.98128947323711,-7.00533586332057
model(84%),CD,DE,-6.74178348872497,-6.74564846325274
model(84%),C,BC,-5.65720684165696,-5.56968248384279
model(84%),CD,DE,-5.28976149073736,-5.17127520378385
model(84%),C,BC,-7.56195836769136,-7.63493347361926
model(84%),C,BC,-5.98455084266822,-5.92460936687482
model(84%),C,BC,-8.22932484677574,-8.35853403917027
model(84%),C,BC,-7.63918900262367,-7.71867176864354
model(84%),CD,DE,-8.40509950386698,-8.54911993952186
model(84%),C,BC,-5.54600541813515,-5.44911093062235
model(84%),D,DE,-6.86583688694533,-6.88015493297225
model(84%),C,BC,-7.69264346262235,-7.77663044457125
model(84%),CD,DE,-4.12025650268932,-3.90322459397896
model(84%),CD,DE,-7.34824033264571,-7.40320698468973
model(84%),CD,DE,-6.93021383989113,-6.94995646034885
model(84%),C,BC,-7.64226143682455,-7.72200309437693
model(84%),C,BC,-8.56836732880339,-8.72614514855296
model(84%),CD,DE,-5.42946040971783,-5.32274552773513
model(84%),C,BC,-6.65579349720494,-6.65241272480063
model(84%),D,DE,-5.59507761235836,-5.5023180793264
model(84%),CD,DE,-6.49651990821203,-6.47971831672857
model(84%),CD,DE,-4.84761866398321,-4.69187623856676
model(84%),C,BC,-7.63018203058209,-7.70890584502069
model(84%),CD,DE,-5.65373564215235,-5.56591879177345
model(84%),CD,DE,-8.44981416336235,-8.59760237595418
model(84%),CD,DE,-9.12704322823453,-9.33189657517951
model(84%),C,BC,-7.47485336261634,-7.54048876758446
model(84%),C,BC,-7.68482930895926,-7.76815784939735
model(84%),CD,DE,-3.5318646648735,-3.26525328443211
model(84%),CD,DE,-7.32452227066935,-7.37749037530382
model(84%),C,BC,-8.91722643228751,-9.104400054201
model(84%),C,BC,-6.53303687338891,-6.519312299169
model(84%),CD,DE,-5.74998962819046,-5.67028339640458
model(84%),C,BC,-8.45254839633189,-8.6005670027149
model(84%),CD,DE,-6.6613306506902,-6.65841645366483
model(84%),C,BC,-8.04766270109483,-8.16156455467614
model(84%),C,BC,-3.76223193840901,-3.51503192126661
model(84%),D,DE,-4.21237403108244,-4.00310419196817
model(84%),CD,DE,-4.84043652775495,-4.68408891630904
model(84%),D,DE,-7.08907490380529,-7.12220358287445
model(84%),BC,BC,-4.07555691273912,-3.85475849689203
model(84%),CD,DE,-4.75161712716979,-4.58778535520794
model(84%),C,BC,-4.61193017425892,-4.43632800561933
model(84%),C,BC,-7.06363826143402,-7.09462358090787
model(84%),C,BC,-6.85753655001077,-6.87115518742263
model(84%),CD,DE,-5.98371522362694,-5.92370333633567
model(84%),CD,DE,-7.06863347569292,-7.1000397052954
model(84%),CD,DE,-6.1741061632305,-6.13013712630058
model(84%),CD,DE,-8.56915207531673,-8.72699601990875
model(84%),CD,DE,-8.4121182156408,-8.55673006674302
model(84%),CD,DE,-4.81615342428552,-4.65775965352089
model(84%),CD,DE,-8.45603347916059,-8.6043457479544
model(84%),D,DE,-4.90096693364637,-4.74971977627695
model(84%),C,BC,-8.18469780101205,-8.31014659903726
model(84%),C,BC,-8.2858996120921,-8.41987594569666
model(84%),C,BC,-5.99769307831795,-5.93885900249002
model(84%),C,BC,-6.3887455004349,-6.36286254877563
model(84%),C,BC,-4.30825216308423,-4.1070612720955
model(84%),C,BC,-6.97944566136585,-7.00333668692405
model(84%),CD,DE,-4.8221995064263,-4.66431519473183
model(84%),CD,DE,-4.18383971020762,-3.972165492813
model(84%),C,BC,-5.30242286874001,-5.18500346339908
model(84%),CD,DE,-6.14788351006787,-6.10170488216874
model(84%),CD,DE,-6.33413506711908,-6.30365049412384
model(84%),D,DE,-5.81301685756255,-5.73862146888514
model(84%),CD,DE,-8.90038157891259,-9.08613580837697
model(84%),CD,DE,-7.08283607473455,-7.11543905336113
model(84%),C,BC,-7.14296968884846,-7.18063968681392
model(84%),CD,DE,-8.78798092771387,-8.96426397734452
model(84%),CD,DE,-8.29746078220245,-8.43241129095667
model(84%),CD,DE,-8.02291862005269,-8.13473547111069
model(84%),CD,DE,-6.79852586116254,-6.80717209992515
model(84%),CD,DE,-6.61563410396498,-6.60886939355557
model(84%),C,BC,-6.5324248001465,-6.5186486509963
model(84%),CD,DE,-6.76877721269813,-6.77491675068622
model(84%),CD,DE,-6.30590781914406,-6.27304474265323
model(84%),D,DE,-5.28400873303655,-5.1650377033156
model(84%),D,DE,-5.75640894973407,-5.67724362716982
model(84%),D,DE,-6.51392269913608,-6.49858751341355
model(84%),CD,DE,-8.47695242100441,-8.62702737585049
model(84%),CD,DE,-7.99391501706785,-8.10328794687837
model(84%),CD,DE,-4.45909123376485,-4.27061044675803
model(84%),CD,DE,-8.31689571225881,-8.45348386025851
model(84%),CD,DE,-8.97948673626637,-9.17190657810118
model(84%),CD,DE,-5.60295299706295,-5.51085706503331
model(84%),C,BC,-8.81630281421523,-8.99497234183711
model(84%),C,BC,-8.01745200946624,-8.12880822927884
model(84%),CD,DE,-6.08046522544694,-6.02860575236661
model(84%),CD,DE,-3.87069305637908,-3.63263226345209
model(84%),C,BC,-6.16457054338497,-6.11979800959431
model(84%),CD,DE,-6.16841571392509,-6.12396718449996
model(84%),C,BC,-6.66010805925526,-6.65709084340197
model(84%),C,BC,-3.93175802151635,-3.69884272605924
model(84%),C,BC,-5.71996637238556,-5.63773030067536
model(84%),C,BC,-7.76975363913556,-7.8602381310275
model(84%),C,BC,-5.35346091513821,-5.24034211224616
model(84%),C,BC,-7.39396715100182,-7.45278686719855
model(84%),C,BC,-7.09188564771229,-7.12525116758909
model(84%),CD,DE,-6.77909079872708,-6.78609938708961
model(84%),CD,DE,-5.73437330858122,-5.65335120389085
model(84%),D,DE,-5.2784523287559,-5.15901310153245
model(84%),C,BC,-6.02925309940647,-5.9730783554605
model(84%),C,BC,-6.50088708408757,-6.48445348253693
model(84%),CD,DE,-8.7364046273591,-8.90834171982128
model(84%),C,BC,-3.38049121588834,-3.10112470331825
model(84%),CD,DE,-4.83480112650537,-4.67797866106082
model(84%),C,BC,-7.80693955100548,-7.90055742740049
model(84%),D,DE,-7.7693927226592,-7.85984680276246
model(84%),D,DE,-4.34385842414755,-4.14566781205526
model(84%),D,DE,-4.15989643093445,-3.9462046887178
model(84%),C,BC,-2.9941569250814,-2.68223685072008
model(84%),D,DE,-4.39585034731631,-4.20204071388367
model(84%),D,DE,-2.88237437717313,-2.56103520601637
model(84%),C,BC,-2.54122606164662,-2.19114081996564
model(84%),C,DE,-3.80995042983299,-3.56677130054891
model(84%),D,DE,-5.06039308655757,-4.92257960371155
model(84%),C,DE,-4.21330677848156,-4.00411553516066
model(84%),B,BC,-4.92275823348015,-4.77334726938306
model(84%),C,BC,-1.43036518931858,-0.986675836096646
model(84%),D,DE,-3.64911909115829,-3.39238788263584
model(84%),C,DE,-5.85292167240799,-5.78188877027849
model(84%),C,BC,-2.18497825026673,-1.80487461411053
model(84%),D,DE,-3.85205223272279,-3.61242071408189
model(84%),C,BC,-2.15823297130937,-1.77587570633512
model(84%),C,BC,-2.11311980480385,-1.72696118362493
model(84%),C,BC,-2.68440618288753,-2.34638568160107
model(84%),C,DE,-2.56314062706371,-2.21490196534315
model(84%),D,DE,-3.82437502100572,-3.5824113463971
model(84%),D,DE,-3.3180364460911,-3.03340732738915
model(84%),D,DE,-3.88957937867933,-3.65310999783933
model(84%),D,DE,-2.519155251157,-2.1672102638874
model(84%),D,DE,-3.42698130982151,-3.151532177048
model(84%),E,DE,-4.9776156595799,-4.83282712909209
model(84%),C,DE,-1.66889866404477,-1.24530878009996
model(84%),B,AB,-1.44885263120031,-1.00672107933327
model(84%),D,DE,-2.92255401828495,-2.60460049127318
model(84%),D,DE,-1.98093406353537,-1.58363711785693
model(84%),D,DE,-4.38324838087266,-4.18837687200448
model(84%),C,BC,-2.64835391157007,-2.30729554936892
model(84%),D,DE,-4.0213154482652,-3.79594650138471
model(84%),D,DE,-3.64561159113287,-3.38858483126661
model(84%),C,DE,-2.25839969079421,-1.88448274180994
model(84%),D,DE,-2.49997404490721,-2.14641279783945
model(84%),D,DE,-2.55900887658112,-2.21042206250174
model(84%),C,BC,-5.26191135034731,-5.14107833599307
model(84%),D,DE,-3.27222209580329,-2.98373253727368
model(84%),C,BC,-4.01368269732194,-3.78767059440954
model(84%),D,DE,-4.48969487217887,-4.30379282968904
model(84%),C,BC,-4.27956813637167,-4.07596025248786
model(84%),C,DE,-1.87710913652932,-1.47106362449996
model(84%),D,DE,-4.61048837528148,-4.43476471679949
model(84%),C,BC,-2.48340185454894,-2.12844419034793
model(84%),D,DE,-3.83717099223641,-3.59628554042615
model(84%),D,DE,-3.28365760249806,-2.99613163038225
model(84%),C,BC,-4.58584767212127,-4.40804772201312
model(84%),C,DE,-4.53738755097428,-4.35550422130156
model(84%),C,DE,-5.11682147205859,-4.98376279606741
model(84%),C,BC,-4.73091467172528,-4.56533845543483
model(84%),C,BC,-3.65724765026131,-3.40120137589389
model(84%),D,DE,-2.33951111994162,-1.97242883716109
model(84%),C,BC,-3.13459987956267,-2.83451390459569
model(84%),D,DE,-4.32430385684101,-4.1244655245482
model(84%),D,DE,-3.19864657187743,-2.90395734269617
model(84%),C,DE,-3.92803140484755,-3.69480209469154
model(84%),E,DE,-1.67050960584968,-1.24705546417481
model(84%),C,BC,-3.67818901266676,-3.42390731356818
model(84%),D,DE,-4.15482934006124,-3.94071063119998
model(84%),D,DE,-4.30569177344173,-4.10428513716603
model(84%),D,DE,-3.74470394569621,-3.49602697295492
model(84%),D,DE,-3.46595078232013,-3.19378532164393
model(84%),C,BC,-2.21108401351928,-1.83318011887547
model(84%),C,BC,-4.27230004702544,-4.06807973447229
model(84%),C,DE,-2.64585141404949,-2.30458218470657
model(84%),D,DE,-4.7297529347262,-4.56407882736554
model(84%),D,DE,-3.68157504352494,-3.42757866045289
model(84%),D,DE,-3.5776709833961,-3.31491936600432
model(84%),C,BC,-5.39267574501905,-5.28286128869429
model(84%),C,DE,-4.27574204654844,-4.07181176609139
model(84%),B,BC,-2.93183979819284,-2.6146687158597
model(84%),B,BC,-3.90264860587369,-3.66728047311122
model(84%),C,DE,-2.15424720716307,-1.77155409102958
model(84%),D,DE,-4.28967279999282,-4.08691636212194
model(84%),D,DE,-2.7612866289634,-2.42974427991821
model(84%),C,BC,-3.6960518921704,-3.44327536712839
model(84%),D,DE,-2.82373075440446,-2.49745011456917
model(84%),C,BC,-3.09205036101998,-2.7883790496901
model(84%),C,BC,-2.40956466776969,-2.04838528450438
model(84%),D,DE,-2.99818623777147,-2.68660568408631
model(84%),C,DE,-2.32531345152023,-1.95703483518287
model(84%),D,DE,-2.32052692937297,-1.9518449878631
model(84%),D,DE,-3.33197046238657,-3.04851546120736
model(84%),D,DE,-2.68312283126508,-2.34499419133462
model(84%),C,BC,-2.12134728588416,-1.73588193429095
model(84%),D,DE,-2.34762690285673,-1.98122847767543
model(84%),D,DE,-4.09854264257922,-3.87968106587499
model(84%),D,DE,-2.31588378055885,-1.94681059489742
model(84%),C,BC,-5.29426215175999,-5.17615510255521
model(84%),D,DE,-4.67149528119979,-4.50091222796244
model(84%),D,DE,-4.06213273203656,-3.84020315877892
model(84%),C,DE,-2.30524196085349,-1.93527206696917
model(84%),D,DE,-1.22358057984962,-0.762467001747826
model(84%),C,BC,-3.01519620525777,-2.70504895697885
model(84%),D,DE,-5.11125080295927,-4.97772272747376
model(84%),D,DE,-4.02795561884768,-3.80314619052018
model(84%),C,BC,-4.73911559292714,-4.57423040821592
model(84%),D,DE,-2.07235344166836,-1.68275973757573
model(84%),C,BC,-4.5264342513533,-4.34362796732599
model(84%),C,DE,-4.16889920304365,-3.95596605851072
model(84%),C,DE,-3.91085766458086,-3.67618124908561
model(84%),D,DE,-2.75073874204464,-2.41830759980466
model(84%),D,DE,-3.13154687556411,-2.83120364630549
model(84%),C,BC,-5.1320744435805,-5.00030102381108
model(84%),C,BC,-2.62542154602847,-2.28243084130314
model(84%),B,BC,-4.06174581583476,-3.83978363998194
model(84%),D,DE,-5.26767035722253,-5.1473226122079
model(84%),D,DE,-3.92779142282555,-3.6945418911418
model(84%),D,DE,-4.06460444378819,-3.84288314358098
model(84%),C,BC,-5.88436996938097,-5.81598698496031
model(84%),C,DE,-3.61569186653192,-3.35614399055779
model(84%),C,DE,-1.72839826793745,-1.30982197993265
model(84%),D,DE,-1.97920399240386,-1.58176126629944
model(84%),D,DE,-4.9913895616551,-4.84776165703712
model(84%),D,DE,-4.3160388761471,-4.11550411445073
model(84%),D,DE,-2.77047659745499,-2.43970861976193
model(84%),C,BC,-2.6513710104309,-2.31056687705834
model(84%),D,DE,-2.44157751138303,-2.0830956160381
model(84%),C,DE,-3.50432248818057,-3.23539033018416
model(84%),C,DE,-4.52400197387838,-4.34099073963837
model(84%),C,DE,-3.72786327164997,-3.477767258621
model(84%),C,DE,-3.65724702654978,-3.40120069962677
model(84%),D,DE,-4.1812146350928,-3.96931922184011
model(84%),C,DE,-4.1200015442722,-3.90294815208293
model(84%),D,DE,-4.0994696052542,-3.88068613690701
model(84%),D,DE,-5.16296058425785,-5.03378971340255
model(84%),C,BC,-5.36854080083334,-5.25669266948783
model(84%),C,BC,-4.2489083779507,-4.04271702072784
model(84%),C,BC,-4.45508575787341,-4.26626745874292
model(84%),D,DE,-3.27373504046988,-2.98537296670893
model(84%),C,DE,-4.37681143875732,-4.18139753591096
model(84%),D,DE,-1.87697883899308,-1.47092234774442
model(84%),C,BC,-2.74642241364535,-2.41362756601707
model(84%),D,DE,-3.56498169044557,-3.30116083925296
model(84%),C,BC,-4.42877027954016,-4.23773456774305
model(84%),B,BC,-3.77259321200122,-3.52626626351503
model(84%),D,DE,-3.55107295338489,-3.28608011476553
model(84%),C,DE,-2.06439348309336,-1.67412905157763
model(84%),D,DE,-5.00676963057172,-4.86443769174229
model(84%),D,DE,-1.71700595121201,-1.29746971609589
model(84%),C,DE,-3.15743675258222,-2.85927507368382
model(84%),C,DE,-3.89772538197008,-3.66194240517909
model(84%),C,DE,-4.36747512865025,-4.17127452331539
model(84%),D,DE,-2.18617128359618,-1.80616817562278
model(84%),C,BC,-3.7481707013203,-3.49978584669047
model(84%),D,DE,-2.74828178190455,-2.41564360962442
model(84%),D,DE,-3.72124653133772,-3.47059297405307
model(84%),C,DE,-4.75325190029356,-4.58955787869239
model(84%),D,DE,-2.97980248717473,-2.66667286943999
model(84%),D,DE,-5.36494268629996,-5.25279136818956
model(84%),C,BC,-2.01953337506794,-1.62548891073267
model(84%),C,BC,-0.63124740169747,-0.12022224397459
model(84%),C,BC,-2.15978543361042,-1.77755898326653
model(84%),D,DE,-5.48422129662272,-5.38212071359826
model(84%),C,BC,-3.3928293268472,-3.114502456543
model(84%),D,DE,-3.05175390786675,-2.74468710949648
model(84%),C,BC,-4.07585518331064,-3.85508190054055
model(84%),D,DE,-2.79262507765124,-2.46372339020424
model(84%),C,DE,-3.82070090514322,-3.57842763969422
model(84%),C,BC,-3.75384799781292,-3.50594152738707
model(84%),C,DE,-4.69221180934886,-4.52337438624387
model(84%),C,DE,-4.84982159397675,-4.69426479334011
model(84%),D,DE,-3.09435567012649,-2.79087861031462
model(84%),C,BC,-4.53528640206008,-4.35322602395383
model(84%),C,BC,-3.44322823091148,-3.16914810721173
model(84%),D,DE,-3.84098913422965,-3.60042540928719
model(84%),D,DE,-1.40867718754528,-0.963160345222186
model(84%),C,DE,-4.35511219151852,-4.15786985199797
model(84%),C,BC,-4.13270739780564,-3.91672463485627
model(84%),D,DE,-3.40968573470351,-3.13277923045996
model(84%),C,BC,-3.08214886891799,-2.77764323135138
model(84%),D,DE,-2.79800895267627,-2.46956092495473
model(84%),D,DE,-4.44109084801158,-4.25109330030339
model(84%),D,DE,-4.55836209507786,-4.37824613665271
model(84%),E,DE,-4.44092683351666,-4.25091546550796
model(84%),D,DE,-6.05694828946839,-6.00310721639361
model(84%),D,DE,-4.56884211221115,-4.38960922809091
model(84%),D,DE,-1.71533985248861,-1.29566322743291
model(84%),D,DE,-4.08427782616949,-3.86421425783914
model(84%),D,DE,-3.13600628524861,-2.83603881779051
model(84%),C,DE,-3.60858000186659,-3.34843286113305
model(84%),D,DE,-3.45406571465535,-3.18089878635429
model(84%),C,BC,-1.68128892336283,-1.25874307584429
model(84%),D,DE,-3.64225966582455,-3.3849504637567
model(84%),C,BC,-0.30420870518802,0.234373608780826
model(84%),C,BC,-3.77522309458784,-3.52911774705016
model(84%),C,BC,-3.20234861944062,-2.90797133469963
model(84%),C,DE,-5.22092792257477,-5.09664153485928
model(84%),D,DE,-4.32743411150286,-4.12785954284943
model(84%),C,BC,-4.06362266822726,-3.84181864098249
model(84%),C,DE,-4.11770446306424,-3.90045751266173
model(84%),C,BC,-2.86255132469764,-2.53954181006113
model(84%),C,BC,-4.03545404099949,-3.81127644980026
model(84%),D,DE,-3.66412366998512,-3.40865678745085
model(84%),D,DE,-2.60622220108682,-2.26161370814858
model(84%),D,DE,-1.77981920685589,-1.36557578484895
model(84%),C,BC,-3.05198461016246,-2.74493725138536
model(84%),D,DE,-2.80019365232563,-2.47192971324629
model(84%),C,BC,-2.62609883637564,-2.28316520194847
model(84%),C,BC,-2.41028717423918,-2.04916867130357
model(84%),D,DE,-5.79303626243561,-5.7169572553128
model(84%),D,DE,-3.64276151835898,-3.38549460372944
model(84%),C,DE,-2.82702726440553,-2.50102439732967
model(84%),D,DE,-2.42750401225269,-2.06783624618786
model(84%),C,DE,-3.44616922781311,-3.1723369203871
model(84%),C,BC,-4.89318911117753,-4.741286573661
model(84%),C,DE,-4.05920975069289,-3.83703387920066
model(84%),D,DE,-3.92852989490299,-3.69534258885381
model(84%),C,BC,-2.18499718665734,-1.80489514613212
model(84%),C,BC,-3.64680049035387,-3.38987391031936
model(84%),D,DE,-2.52132168025476,-2.16955924210176
model(84%),D,DE,-3.77326149262428,-3.52699085525277
model(84%),C,BC,-3.45516663729015,-3.18209247567812
model(84%),D,DE,-4.08910808936833,-3.86945153194862
model(84%),D,DE,-5.071735478188,-4.93487773563113
model(84%),C,BC,-3.82022528025921,-3.57791193738395
model(84%),D,DE,-3.1937828247848,-2.89868376325036
model(84%),C,BC,-2.5093799021834,-2.15661121783484
model(84%),D,DE,-3.47175475240092,-3.20007834978443
model(84%),D,DE,-4.81281905288119,-4.65414431905392
model(84%),C,BC,-2.15958040198994,-1.77733667513272
model(84%),D,DE,-3.20006615465192,-2.90549654331632
model(84%),D,DE,-4.03553274704979,-3.8113617878331
model(84%),C,BC,-2.70003400153238,-2.36333034208995
model(84%),B,BC,-2.76165198485926,-2.43014042168012
model(84%),C,DE,-4.61679314597644,-4.44160074435484
model(84%),D,DE,-1.85954920291366,-1.45202404385941
model(84%),D,DE,-2.91091199184296,-2.59197747651053
model(84%),C,DE,-5.32544980075023,-5.20997070635735
model(84%),D,DE,-4.09962388290435,-3.88085341440505
model(84%),C,DE,-3.27267161057832,-2.98421992936728
model(84%),C,BC,-4.44830278079196,-4.2589129298505
model(84%),D,DE,-1.33448366785905,-0.882715080906798
model(84%),C,BC,-4.47997736482987,-4.29325649915124
model(84%),C,DE,-1.2251036108258,-0.764118367392127
model(84%),C,BC,-2.44795350981798,-2.09000887317353
model(84%),C,BC,-4.20882250273912,-3.99925340233708
model(84%),D,DE,-2.21311721829903,-1.83538464693407
model(84%),D,DE,-4.95376506548641,-4.80696682007798
model(84%),C,DE,-2.95086796008785,-2.63530024162574
model(84%),C,DE,-3.55598205816454,-3.29140287385853
model(84%),D,DE,-4.63579482642528,-4.46220355727717
model(84%),D,DE,-4.00592594902194,-3.77926024172833
model(84%),C,BC,-2.12338518260342,-1.73809154964445
model(84%),D,DE,-3.95472371614405,-3.72374357160916
model(84%),D,DE,-2.68669309320535,-2.34886529310569
model(84%),C,DE,-5.42627426046361,-5.31929090501353
model(84%),C,DE,-4.27997022964334,-4.07639622721524
model(84%),D,DE,-3.87258479713497,-3.6346834073494
model(84%),D,DE,-3.39315917606234,-3.11486009973621
model(84%),C,BC,-5.65845341172324,-5.57103409324067
model(84%),C,BC,-4.07211268308237,-3.85102404722214
model(84%),C,BC,-5.10126142964414,-4.96689162281558
model(84%),D,DE,-1.45970963777766,-1.01849292635552
model(84%),D,DE,-3.46928637080328,-3.19740197574403
model(84%),C,BC,-2.42795466822517,-2.06832487563926
model(84%),C,BC,-3.99283978209467,-3.76507139933627
model(84%),B,AB,-5.46754717511025,-5.36404158596055
model(84%),D,DE,-2.51944681096884,-2.16752639130966
model(84%),C,BC,-2.89795926798244,-2.57793332145534
model(84%),D,DE,-2.30660097640492,-1.93674559680986
model(84%),C,BC,-4.281546696376,-4.07810553125594
model(84%),D,DE,-4.48922638190859,-4.30328486317416
model(84%),C,BC,-4.29293785709414,-4.09045654167714
model(84%),C,BC,-2.50203790614774,-2.14865056555429
model(84%),D,DE,-2.48663057104523,-2.1319449671414
model(84%),D,DE,-3.45816309266619,-3.18534142040745
model(84%),C,DE,-4.42746190795914,-4.23631594926932
model(84%),C,DE,-4.53441762785503,-4.35228404450802
model(84%),C,BC,-3.12746461783436,-2.8267774066088
model(84%),C,BC,-1.92611647601686,-1.52420045363465
model(84%),D,DE,-4.09849660527846,-3.87963114934801
model(84%),D,DE,-1.43166452231083,-0.988084654365918
model(84%),C,BC,-3.68548969201036,-3.43182316770155
model(84%),C,BC,-2.90761318691167,-2.58840070544286
model(84%),D,DE,-0.35940576004538,0.174525502285675
model(84%),C,DE,-2.38962496018134,-2.02676540376411
model(84%),C,BC,-3.98610151005457,-3.7577653424517
model(84%),D,DE,-2.16374732831214,-1.78185471782417
model(84%),D,DE,-2.27210790070065,-1.89934604218817
model(84%),D,DE,-2.07205546578681,-1.68243665344854
model(84%),C,DE,-4.37871179795393,-4.18345802446188
model(84%),C,BC,-2.07932672495655,-1.69032060838543
model(84%),B,BC,-1.6588495068849,-1.23441285405021
model(84%),C,BC,-3.62297258747847,-3.36403820454614
model(84%),D,DE,-4.42186465808361,-4.23024706013209
model(84%),D,DE,-1.86101488944686,-1.45361323306441
model(84%),C,BC,-3.86931866877512,-3.63114206626856
model(84%),E,DE,-3.9243260205114,-3.6907844847497
model(84%),C,BC,-4.20597219004985,-3.99616291466862
model(84%),C,DE,-3.13650822437178,-2.8365830516482
model(84%),D,DE,-2.61263483318219,-2.26856668579475
model(84%),C,DE,-3.60480531177159,-3.34434010554355
model(84%),D,DE,-2.12833858584679,-1.74346233990832
model(84%),C,DE,-4.39950737960604,-4.2060058975062
model(84%),D,DE,-2.56768623220199,-2.21983059534169
model(84%),D,DE,-4.48342000594287,-4.29698922642243
model(84%),D,DE,-2.48114931138395,-2.12600184186446
model(84%),D,DE,-4.70601002218899,-4.53833527344398
model(84%),C,DE,-3.21053312825792,-2.9168454921447
model(84%),D,DE,-5.26770824750182,-5.14736369522357
model(84%),C,DE,-4.24073545706256,-4.03385542764186
model(84%),D,DE,-4.35691964180761,-4.15982960288804
model(84%),D,DE,-4.74282778337966,-4.57825539777573
model(84%),D,DE,-5.24412161286373,-5.12178958759536
