---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:40
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: LnA
    type: numeric
  - name: A
    type: numeric
  - name: LnC
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,LnA,A,LnC
model(50%),C,-2.14836276438214,8.57081446098913,-2.98456883136851
model(50%),D,-3.03711451230088,20.8450083581821,-3.86337706277548
model(50%),D,-4.68893214592205,108.737002536686,-7.47821122601241
model(50%),C,-4.26131995307596,70.9035110221669,-6.08326197637568
model(50%),D,-4.20603429707437,67.0899527350832,-5.93572943389
model(50%),C,-3.05577428122362,21.237623055222,-3.88593578326407
model(50%),D,-2.35100873311897,10.4961522027309,-3.15835711821211
model(50%),D,-4.94459173944367,140.413513848744,-8.58797327027539
model(50%),D,-3.13957004445275,23.0939353582081,-3.99007804121754
model(50%),B,-5.12297887514364,167.834583973778,-9.52425316028184
model(50%),D,-2.0088992868963,7.45510689562275,-2.8713392364187
model(50%),D,-4.33229915590463,76.1190952032224,-6.28240141699386
model(50%),D,-3.07784867031244,21.7116432144105,-3.91291366758049
model(50%),C,-2.93829953223401,18.8837078582815,-3.74750253915321
model(50%),C,-2.7791245477353,16.1049156897749,-3.57243402411286
model(50%),E,-4.51226008117285,91.127541588605,-6.84164383611256
model(50%),E,-3.63481534162074,37.8948546485776,-4.72218272271927
model(50%),C,-2.64398018070765,14.0690898352494,-3.43364385376629
model(50%),BC,-3.1039674967034,22.2861965205647,-3.94525103831229
model(50%),BC,-2.10976076728462,8.2462682714811,-2.95274914610741
model(50%),BC,-2.9186175554691,18.515672867758,-3.72511127003198
model(50%),BC,-2.7518077643281,15.6709356516685,-3.54369592392898
model(50%),CD,-2.44345758363992,11.5127783993146,-3.24185081520931
model(50%),CD,-2.16755262496531,8.73687544315224,-3.00053084384728
model(50%),CD,-3.04241473873742,20.9557849336875,-3.86976211888309
model(50%),C,-3.18705156023912,24.2169199474667,-4.05125445028394
model(50%),C,-2.66485532396632,14.365870998406,-3.45454372520745
model(50%),BC,-3.78281565919107,43.9395866247329,-4.99033981646256
model(50%),E,-2.89814680406069,18.1404963058281,-3.7020542861037
model(50%),CD,-2.20361331629322,9.05768271431716,-3.03079242599699
model(50%),C,-2.76260748636774,15.8410945815236,-3.55501446443853
model(50%),BC,-2.56370761133431,12.9838673187662,-3.3549815448572
model(50%),C,-4.3929941480667,80.8822301636572,-6.46192029015229
model(50%),D,-3.94000730944552,51.4189771433655,-5.30740207950657
model(50%),E,-3.53633584082843,34.3408580079503,-4.55800543147629
model(50%),A,-3.38827045695224,29.6146880734612,-4.32995811991413
model(50%),A,-2.60825002532541,13.5752736680444,-3.39830245252887
model(50%),C,-2.81621650414895,16.7134954549055,-3.6120436086009
model(50%),BC,-2.41261597546882,11.1631254442054,-3.21367704212666
model(50%),BC,-2.15913538469263,8.66364370027396,-2.99351748302977
model(50%),C,-4.19721696909941,66.5009989331034,-5.91278631129887
model(50%),CD,-2.79400416745072,16.3463424254266,-3.58824115072757
model(50%),BC,-2.69146637574743,14.7532939389266,-3.48146320567009
model(50%),BC,-2.54283132715624,12.7156221383276,-3.33494987094136
model(50%),E,-2.65488911705235,14.223408838391,-3.44454217815403
model(50%),BC,-3.02247584015889,20.5420877025158,-3.8458345415543
model(50%),C,-2.76230982627686,15.8363800215739,-3.55470175366625
model(50%),CD,-2.29030555360803,9.87795546503463,-3.10503610377808
model(50%),CD,-1.78872954605272,5.98184797445641,-2.70135653844812
model(50%),CD,-0.962692526228364,2.61873801018546,-2.12950920810817
model(50%),DE,-2.70805782544568,15.000114365588,-3.4984074151445
model(50%),C,-3.72206393529812,41.349649098294,-4.87695687123412
model(50%),C,-1.13020860875956,3.0963023485497,-2.23925173677947
model(50%),C,-3.39438697359704,29.7963819062122,-4.33896633092519
model(50%),C,-3.21812677232633,24.9812806981987,-4.09218775013617
model(50%),BC,-2.12546340105038,8.37677839675707,-2.96564688391028
model(50%),BC,-0.984633362284363,2.67683027754689,-2.14374727736493
model(50%),C,-1.87614331072526,6.52827870626758,-2.76767249905517
model(50%),C,-0.776896051238841,2.17471158519281,-2.01039879511311
model(50%),C,-1.25821083541398,3.51911956735654,-2.3248710319073
model(50%),BC,-2.56448177416296,12.9939228380189,-3.35572767762613
model(50%),BC,-2.51574490701977,12.3758241846866,-3.3092102874923
model(50%),BC,-1.4028156525687,4.06663409075406,-2.42372253881696
model(50%),CD,-2.3409581947719,10.3911885765544,-3.14944937645113
model(50%),BC,-3.21067322739766,24.7957738009596,-4.08230358772658
model(50%),C,-2.74244884771846,15.5249568389907,-3.53393243635877
model(50%),CD,-2.7551911603508,15.7240464297571,-3.5472358435846
model(50%),CD,-2.21121437216907,9.12679298952322,-3.03721644887435
model(50%),CD,-1.21427190083842,3.36784104916661,-2.29529383038994
model(50%),A,-2.99784391423887,20.0422774353642,-3.81661792880303
model(50%),CD,-1.50947884221841,4.52437226797121,-2.49827778535838
model(50%),BC,-2.14419464340463,8.53516461748296,-2.98111458026978
model(50%),CD,-2.85361577304385,17.3504036810907,-3.65269037089684
model(50%),CD,-2.45639647322648,11.6627088428757,-3.2537691728514
model(50%),BC,-1.45650102811445,4.29091942480935,-2.46106165774942
model(50%),BC,-3.22532165710387,25.1616662830086,-4.10176898148668
model(50%),CD,-3.75542830256828,42.7525269068588,-4.93863230479544
model(50%),CD,-3.38295260120165,29.4576194385123,-4.32215357284475
model(50%),D,-4.00995025488444,55.1441273442466,-5.46057278855466
model(50%),D,-4.90309147465829,134.705575515682,-8.39059626563974
model(50%),E,-2.4741290354303,11.8713630724766,-3.27019983324387
model(50%),E,-2.003177662029,7.41257336710256,-2.86679251517995
model(50%),D,-5.13134344338748,169.24433556726,-9.57193011538106
model(50%),D,-4.61208442675772,100.69381993189,-7.18964365257297
model(50%),E,-4.04079453985474,56.8715115414312,-5.53069639042451
model(50%),D,-3.99868663715828,54.5264899198299,-5.43536606100503
model(50%),D,-4.10320145766779,60.5337740278165,-5.67766949381624
model(50%),D,-4.90020639958028,134.31749989972,-8.37714074746636
model(50%),D,-3.94757177101454,51.8094088610047,-5.32358870154059
model(50%),D,-4.13517450541824,62.500496794217,-5.75572182130983
model(50%),B,-4.55883268577743,95.4719689713859,-7.00038819197139
model(50%),D,-4.39664413027295,81.1779882921592,-6.47299969103811
model(50%),A,-4.44895075077301,85.5371471152923,-6.63545130938553
model(50%),E,-4.6271521782881,102.222537637679,-7.24475233550663
model(50%),D,-1.94947630446871,7.02500765197771,-2.82447285351437
model(50%),D,-2.84561149053349,17.2120804758776,-3.64392983574723
model(50%),D,-4.31931763849122,75.137339966758,-6.2451319472276
model(50%),D,-5.17510369607227,176.814948341493,-9.82730506330445
model(50%),D,-3.74001809807025,42.0987520642749,-4.90996871899341
model(50%),D,-4.9834467514012,145.97666080083,-8.77943841908312
model(50%),B,-4.73197433490401,113.519466690221,-7.64828626509475
model(50%),D,-3.23183163604814,25.3260025330997,-4.11047231019966
model(50%),D,-4.48775918501773,88.9219647910674,-6.760565566774
model(50%),D,-4.76104312835203,116.867770422969,-7.76675358209975
model(50%),D,-4.76861041058566,117.755496426174,-7.79808311555394
model(50%),D,-4.5257645857491,92.3665209628237,-6.88704232868987
model(50%),D,-3.22064630097767,25.0443011081916,-4.09553844311906
model(50%),E,-3.5758701463564,35.7256938769965,-4.62263800528439
model(50%),D,-4.57884948665403,97.4022671093238,-7.0705365674237
model(50%),B,-2.71245988163906,15.0662912622762,-3.50292408400303
model(50%),D,-4.41685565512298,82.8354123314965,-6.53495042955363
model(50%),D,-5.06162095228997,157.846170177051,-9.18526147991583
model(50%),D,-4.98909081924631,146.802892438569,-8.80780261810648
model(50%),D,-5.19765288210358,180.847273472688,-9.96289384781674
model(50%),D,-5.17821672378137,177.366235816446,-9.84585950402858
model(50%),B,-4.55865808293536,95.455300749467,-6.99978145881528
model(50%),B,-4.29780952856232,73.5385330893937,-6.18422907867134
model(50%),D,-2.53210929702413,12.580013155565,-3.32472743931776
model(50%),D,-4.88275527793588,131.993843049731,-8.29647374423965
model(50%),D,-4.55295147614878,94.9121261982413,-6.98000006480796
model(50%),D,-2.23124702168097,9.31147044806059,-3.05422425410171
model(50%),E,-1.99088408093613,7.32200414599646,-2.85704828993451
model(50%),B,-4.48014173232091,88.2471792668674,-6.73569100049408
model(50%),B,-3.96884565606269,52.9234037553577,-5.36959720154703
model(50%),D,-4.68505457654414,108.316183669851,-7.46319471196382
model(50%),D,-4.41860186359016,82.9801865961278,-6.54035082360678
model(50%),B,-4.62257630598362,101.7558489271,-7.22794234865937
model(50%),E,-5.33859354602321,208.219652892677,-10.8764098321616
model(50%),D,-5.02744136027633,152.542212386072,-9.0043450746361
model(50%),B,-4.39760385416837,81.2559341445716,-6.47591836380661
model(50%),D,-4.56224839582982,95.7986311094976,-7.0122753985612
model(50%),B,-4.6692510352969,106.617859507948,-7.40250379618301
model(50%),D,-2.45580974676507,11.655868030025,-3.25322744241909
model(50%),D,-3.59161726867768,36.2927235742559,-4.64885190416898
model(50%),B,-3.2919169889829,26.8943704830332,-4.19237242891871
model(50%),B,-5.2060363845141,182.36978007748,-10.0140146582381
model(50%),D,-4.65093178557129,104.682481773369,-7.33316550453695
model(50%),D,-3.42142171038692,30.6129067849282,-4.37919162808004
model(50%),D,-1.85851826218734,6.41422552608245,-2.7541832944781
model(50%),E,-5.17746743898697,177.233387769635,-9.84138879900204
model(50%),D,-4.42312795615996,83.3566138317696,-6.55438429438847
model(50%),D,-5.24214318476321,189.07489090775,-10.2386877652574
model(50%),D,-3.83839533858621,46.4508766742825,-5.09838880022942
model(50%),B,-5.16713648818023,175.411823804179,-9.78005571065721
model(50%),B,-5.19781849426868,180.877226461421,-9.96389995778562
model(50%),B,-4.86897216074645,130.187036757931,-8.23362806957685
model(50%),D,-3.46924869393464,32.1126069829283,-4.45203437527137
model(50%),B,-3.79176720610884,44.3346796043877,-5.00745666348176
model(50%),D,-4.62984755626179,102.498437674447,-7.25468459336529
model(50%),D,-3.25994524982177,26.0481109647591,-4.14843601610432
model(50%),D,-4.88718829922212,132.58027343445,-8.31684836700254
model(50%),B,-3.1491516789741,23.3162765012056,-4.00229313571134
model(50%),B,-2.87228190866213,17.677310218311,-3.67325206832369
model(50%),D,-4.16523871308481,64.408055654148,-5.83088793988132
model(50%),D,-2.92348548057047,18.6060255130132,-3.7306287875171
model(50%),B,-5.13404367315932,169.701951717201,-9.58739791025344
model(50%),D,-4.34225381170497,76.8806186591496,-6.31124519427775
model(50%),D,-4.79854702167228,121.333993716506,-7.92405241742755
model(50%),D,-5.08094548573656,160.926137389393,-9.29002084112276
model(50%),D,-4.72413079231304,112.632554731178,-7.61682451417701
model(50%),D,-4.95793913256873,142.300231589585,-8.65300441060952
model(50%),B,-4.14099954131773,62.8656268471763,-5.77014953178264
model(50%),D,-5.16712780625907,175.410300899165,-9.78000440812034
model(50%),D,-4.85545184923953,128.438713039988,-8.17271239257899
model(50%),D,-5.0053987709521,149.216574531379,-8.89056097324948
model(50%),D,-4.45542920642735,86.0930946258812,-6.65606026003587
model(50%),D,-3.79507675225611,44.4816503415327,-5.01381240302495
model(50%),D,-4.29900885577872,73.6267827631218,-6.18759764603223
model(50%),D,-5.27052530683718,194.518117308697,-10.420549744295
model(50%),D,-3.34312483943659,28.3074448635695,-4.26449904511852
model(50%),D,-1.52864922601773,4.61194292044676,-2.51183890394064
model(50%),D,-5.2696063282187,194.339441430214,-10.4145872622452
model(50%),E,-2.55930982288784,12.9268923907485,-3.35074747726693
model(50%),B,-4.4424099579282,84.9794920965835,-6.61475494240913
model(50%),E,-4.11939118867881,61.5217757070032,-5.71695242813672
model(50%),D,-4.58986470067545,98.4811048335479,-7.10964446442896
model(50%),B,-4.31496531427487,74.811028524168,-6.23272312627855
model(50%),E,-4.22455730794956,68.3442413982852,-5.98444614791289
model(50%),D,-4.6596342765618,105.597455629239,-7.36596982018872
model(50%),B,-3.89131497518616,48.9752454317531,-5.20532425348969
model(50%),D,-5.1547245603026,173.248080787426,-9.70712151547815
model(50%),D,-3.73445477706825,41.8651934758542,-4.89969575154953
model(50%),E,-5.27638896880142,195.662056352823,-10.4587121003351
model(50%),E,-2.69401992753091,14.7910153803063,-3.48406294719137
model(50%),D,-3.21395067458685,24.8771739596035,-4.08664463258098
model(50%),E,-4.18001286183135,65.3666939439964,-5.86847233891189
model(50%),D,-5.15764453512177,173.754700118676,-9.72420621332652
model(50%),B,-4.87694216740051,131.228774119673,-8.26987571991692
model(50%),D,-4.56312052319618,95.8822161604559,-7.01531598771031
model(50%),D,-3.6457818103979,38.3127144242252,-4.74113786987589
model(50%),D,-2.53355330715395,12.5981919440133,-3.32610158879688
model(50%),D,-5.39018928039331,219.244880383943,-11.241421773062
model(50%),D,-4.03028443547782,56.2769161223705,-5.50661946471494
model(50%),D,-2.7068270102771,14.9816633545178,-3.49714613914878
model(50%),D,-4.60011276405273,99.4955345290806,-7.14635532225411
model(50%),D,-3.2270297069499,25.2046803878891,-4.10404935909722
model(50%),B,-4.41364350575797,82.5697595010758,-6.52503648322088
model(50%),D,-4.18376652505688,65.612519583921,-5.87809034981775
model(50%),D,-5.00177163024826,148.676325392329,-8.87205044268132
model(50%),B,-2.76904553285969,15.9434092849331,-3.56178851920284
model(50%),D,-5.18575812295773,178.708881752305,-9.89102544808817
model(50%),D,-4.72023979398615,112.195153165395,-7.60129546850525
model(50%),B,-5.28477695967901,197.310170416255,-10.5136598797228
model(50%),D,-4.21527940822009,67.713082819981,-5.95995625047796
model(50%),D,-5.15793371997096,173.804954611494,-9.72590067915917
model(50%),D,-3.81570623545906,45.4088143762356,-5.05376616933556
model(50%),D,-4.55451948075239,95.0610655873662,-6.98542600001738
model(50%),D,-3.97912787583127,53.4703810751304,-5.39209477056337
model(50%),D,-4.99700788228716,147.969753152614,-8.84782985811561
model(50%),D,-5.1200685170486,167.346835339551,-9.50774849105936
model(50%),D,-4.79230308617709,120.578752379161,-7.897508773163
model(50%),D,-5.16862893437781,175.673811966615,-9.78888074390147
model(50%),E,-4.04070047747062,56.8661623230515,-5.53048006364848
model(50%),D,-5.0827871622108,161.222784350732,-9.30009961690351
model(50%),B,-4.5280572663091,92.5785308324161,-6.89480043922643
model(50%),D,-2.90112423798469,18.1945889235634,-3.70539338575032
model(50%),D,-4.73106580983683,113.41637824543,-7.6446311633215
model(50%),E,-5.15753762525629,173.736125020009,-9.72357989171966
model(50%),D,-1.91330489289254,6.77544395405401,-2.79631752754961
model(50%),D,-5.23502413906657,187.733638004288,-10.1938042653118
model(50%),D,-4.95433655404865,141.78850615085,-8.63537631106534
model(50%),D,-4.96662279200667,143.54129904356,-8.69572671990233
model(50%),D,-4.27274216166777,71.7180286544931,-6.1145533201609
model(50%),D,-5.18142581697636,177.936334858051,-9.86504130316391
model(50%),D,-2.22088699778776,9.21550137106576,-3.04541448744551
model(50%),D,-3.30341182623165,27.2053005160815,-4.20837212536636
model(50%),B,-3.85851285695176,47.3948160625779,-5.1385623746878
model(50%),D,-5.06338163023948,158.124331252475,-9.19473137619464
model(50%),D,-3.50276493357654,33.2071406819178,-4.50440784975207
model(50%),D,-4.82661295576906,124.787582997007,-8.04515546330898
model(50%),D,-4.295769949245,73.3886982702188,-6.17850787685776
model(50%),D,-4.01460557180766,55.4014392029086,-5.47105294828721
model(50%),D,-5.22170599029029,185.249949262642,-10.1106135417058
model(50%),E,-2.21869071554166,9.19528373895577,-3.04355073279633
model(50%),D,-4.68853479757131,108.693804650937,-7.4766701444129
model(50%),D,-2.89311750547125,18.0494913706636,-3.6964251970841
model(50%),D,-3.15226409457061,23.3889594950083,-4.00627497575787
model(50%),D,-4.08775977313362,59.6062105876771,-5.64065187178982
model(50%),D,-4.80873254211849,122.576158900768,-7.96766168025709
model(50%),D,-1.735158904437,5.66982869316181,-2.66141135567358
model(50%),D,-5.27269353436771,194.940334411796,-10.434637385924
model(50%),D,-4.77244464101848,118.207864822338,-7.81403559994671
model(50%),E,-1.55527887451562,4.73640720426387,-2.53076255089283
model(50%),B,-2.8914264488645,18.0189944523079,-3.69453559253314
model(50%),D,-4.17627424721189,65.1227693205895,-5.85892076133195
model(50%),D,-4.072096202516,58.679838585697,-5.60354442468799
model(50%),D,-1.29216644309352,3.64066531245421,-2.34786927137508
model(50%),B,-4.85059929895517,127.81696747235,-8.15102409026968
model(50%),E,-5.27984188709633,196.338829195076,-10.4812804068054
model(50%),D,-2.13377794220357,8.44671781965482,-2.97250163673173
model(50%),D,-4.67302162267166,107.020630327022,-7.41690999494732
model(50%),D,-4.77114397303152,118.054215581743,-7.80861819357489
model(50%),B,-4.61586367811218,101.075087185851,-7.20340004797742
model(50%),D,-4.99022962348415,146.970167423257,-8.81354290305679
model(50%),D,-2.1629511247663,8.69676506379522,-2.99669448509209
model(50%),D,-3.19174936940314,24.330954061451,-4.05739632697848
model(50%),D,-4.91984362584226,136.981191193191,-8.46940330542564
model(50%),E,-4.08023018656807,59.1590859096609,-5.6227589176092
model(50%),D,-3.53080434206075,34.1514259986728,-4.54909408784438
model(50%),D,-4.25541090382259,70.4857741127908,-6.06718477885146
model(50%),B,-4.65540130417677,105.151409232694,-7.3499832129896
model(50%),D,-4.67058448172637,106.76012354168,-7.40759318131701
model(50%),D,-4.88700108685238,132.555455090503,-8.31598631779197
model(50%),B,-4.33834936068092,76.5810272993914,-6.29990446302928
model(50%),D,-4.96503878597806,143.314108743425,-8.68790915556748
model(50%),E,-5.11875003588579,167.126337082841,-9.5002855837501
model(50%),E,-2.59354224752241,13.3770726802337,-3.38390909709194
model(50%),E,-3.7869337963612,44.1209089685398,-4.99820100706367
model(50%),D,-2.37619685738063,10.7638883188693,-3.18082377695856
model(50%),D,-5.15924620059711,174.033220011342,-9.73359666543534
model(50%),D,-4.49338066526569,89.4232455094966,-6.77902302459782
model(50%),D,-1.32843883947138,3.77514517709972,-2.37257798726817
model(50%),D,-4.3629629146084,78.4893474737173,-6.37199607194955
model(50%),D,-2.92543640059119,18.6423598118237,-3.73284380935549
model(50%),D,-4.94026015481009,139.806616193006,-8.56703312071882
model(50%),B,-4.35236095533161,77.6616022221691,-6.34076814200741
model(50%),A,-4.67350945829217,107.072851539272,-7.41877723849926
model(50%),D,-4.35539454199416,77.8975531306794,-6.34967626271043
model(50%),D,-2.17949814391667,8.84186779993687,-3.01051640676909
model(50%),E,0.166170187247455,0.846902089988437,-1.43401154235703
model(50%),D,-4.80224644211639,121.783690469239,-7.93984694270251
model(50%),B,-2.34677041657241,10.4517603270376,-3.15459680191911
model(50%),B,-5.25870886204759,192.233131506574,-10.3442624460063
model(50%),D,-4.62197186802001,101.694362413252,-7.22572673405254
model(50%),D,-1.47779537299354,4.3832715420849,-2.47597543889721
model(50%),B,-4.07346615465128,58.7602822452653,-5.60677228810923
model(50%),D,-4.0114820155722,55.2286596757958,-5.46401709959702
model(50%),E,-5.30185277624192,200.708333325234,-10.6268294863037
model(50%),D,-3.55398640175751,34.9523743417125,-4.58665558511655
model(50%),B,-3.09801485770315,22.1539288992527,-3.93784086013926
model(50%),D,-1.98163663620747,7.25460642599222,-2.84974074197326
model(50%),D,-3.39741201780577,29.8866537480557,-4.34343405083001
model(50%),D,-4.01422897791035,55.3805792871075,-5.47020379443356
model(50%),D,-1.80233627969785,6.06379765592954,-2.71158460591975
model(50%),D,-5.22176389034918,185.260675556138,-10.1109730347334
model(50%),D,-2.43999574950798,11.4729919768303,-3.23867200970609
model(50%),D,-4.84902869615917,127.616375352369,-8.14402398811135
model(50%),D,-4.82685574113045,124.817883273525,-8.04621600598612
model(50%),B,-4.92333658232398,137.460497142931,-8.48598201657193
model(50%),D,-4.68512052767519,108.323327480243,-7.46344970331192
model(50%),D,-4.18774107274482,65.8738186006557,-5.88830501652686
model(50%),D,-5.22874971363487,186.559404962743,-10.1544860932562
model(50%),D,-4.66147174057365,105.791665525907,-7.37292726166507
model(50%),D,-4.4855903783716,88.7293192238478,-6.75346744795745
model(50%),D,-5.13256927850056,169.451928427803,-9.57894743501757
model(50%),B,-3.41594732878356,30.4457779321462,-4.37099181769893
model(50%),D,-4.12251922874446,61.7145195844499,-5.72459868722949
model(50%),D,-3.14997325088267,23.3354403701617,-4.00334353717396
model(50%),B,-4.77710132903082,118.759605614759,-7.83348112870222
model(50%),B,-5.22191002159787,185.287749908147,-10.1118804264522
model(50%),E,-4.16718070314531,64.5332569885703,-5.83580365514504
model(50%),D,-2.64179171328382,14.0383337570749,-3.43146367232135
model(50%),A,-4.79222818734252,120.56972150934,-7.89719124068179
model(50%),D,-3.55845012355549,35.1087407453842,-4.59395333372618
model(50%),D,-4.49313973960189,89.4017037497986,-6.7782302127105
model(50%),D,-4.6411865591647,103.667281997914,-7.2967169697175
model(50%),B,-2.17277929788003,8.78265977903599,-3.00489525490904
model(50%),E,-5.01759836206422,151.048104973561,-8.95325949149996
model(50%),D,-5.21523968690251,184.055931489187,-10.0705839292173
model(50%),D,-4.17851376201877,65.2687761579608,-5.86463903751566
model(50%),D,-5.01137915055454,150.111619978217,-8.92121150361327
model(50%),D,-4.89403335949526,133.490906510657,-8.34846491106828
model(50%),D,-3.94727305152098,51.793934691961,-5.32294778678018
model(50%),E,-4.13544317644621,62.5172911229135,-5.75638585447223
model(50%),D,-5.18420419832606,178.431397269875,-9.88169365335876
model(50%),D,-2.42061263112924,11.2527509891847,-3.22095052662457
model(50%),D,-2.98073997852893,19.7023905979021,-3.79654883727648
model(50%),A,-5.10133717490653,164.241379982444,-9.4025502022761
model(50%),B,-4.45979913950391,86.4701389168969,-6.67002377071487
model(50%),D,-4.95440510390592,141.798226065855,-8.63571121494687
model(50%),D,-5.27165451938418,194.737893671141,-10.4278831075727
model(50%),D,-3.27016339487878,26.3156388326162,-4.16238866665759
model(50%),B,-2.43986013107702,11.4714361331629,-3.23854756431832
model(50%),D,-3.50903725059814,33.4160809805417,-4.51433418801132
model(50%),D,-4.58562986738169,98.0649355976189,-7.09456648092818
model(50%),D,-4.35065824788365,77.5294797485254,-6.33577768414291
model(50%),D,-3.64359401572286,38.2289856956516,-4.73734519231513
model(50%),E,-4.73335701533288,113.676536398692,-7.65385442467587
model(50%),B,-4.00606086719368,54.9300670058053,-5.45184481358928
model(50%),B,-4.49693662820714,89.7417973001437,-6.7907430002081
model(50%),D,-4.73706377000917,114.098689356931,-7.66881448171219
model(50%),D,-4.89681473601448,133.862711809126,-8.36136610721907
model(50%),D,-4.39869356633741,81.3445279869426,-6.47923511429736
model(50%),D,-5.2014064751072,181.527376148919,-9.98573441703394
model(50%),D,-4.12951292063901,62.1476447263338,-5.74176083508731
model(50%),B,-4.17661029239047,65.1446571906861,-5.85977816924579
model(50%),B,-4.1971676445083,66.4977188794169,-5.91265841033815
model(50%),B,-4.0939040756863,59.9735766278492,-5.65532910632641
model(50%),B,-4.78567804585726,119.782553619549,-7.86950149498706
model(50%),D,-4.87133540740332,130.495064666921,-8.24434978169495
model(50%),B,-3.54595707256745,34.6728539046757,-4.57358172969672
model(50%),B,-5.09719084796804,163.561791396064,-9.37950208906115
model(50%),B,-4.35236095533161,77.6616022221691,-6.34076814200741
model(50%),D,-5.10725337396306,165.215944696567,-9.43558541125421
model(50%),D,-4.97695001272006,145.031362584701,-8.74696436878293
model(50%),D,-5.01659898913785,150.897226991113,-8.94809769325954
model(50%),B,-4.02918075544563,56.2148386768928,-5.50410213090337
model(50%),D,-4.10331549427265,60.5406774875022,-5.67794449482329
model(50%),D,-3.32526587328682,27.8063906364323,-4.23909373341636
model(50%),D,-1.6938733107424,5.44051274348016,-2.63096605288146
model(50%),D,-4.52279177300576,92.092340338001,-6.87700475200875
model(50%),D,-4.53892817138492,93.5904334364866,-6.93178832417593
model(50%),B,-4.81460558153282,123.298171642555,-7.99298281492366
model(50%),B,-4.3775821464835,79.6452299144923,-6.41549799709712
model(50%),D,-5.24669709303325,189.937884121677,-10.2675517036642
model(50%),E,-4.88946227465073,132.882100762461,-8.32733055347046
model(50%),D,-5.01978179924846,151.378269337975,-8.96455301223531
model(50%),E,-4.90865513202232,135.457119912007,-8.41664073529303
model(50%),D,-4.51177317705339,91.0831820135162,-6.84001648820587
model(50%),D,-4.78407998716424,119.591286936862,-7.86276972436235
model(50%),D,-3.57188680123582,35.5836691631306,-4.61604992895789
model(50%),B,-5.01531362352267,150.703393484263,-8.9414654778094
model(50%),D,-4.5353434759933,93.2555408436293,-6.9195544848513
model(50%),E,-2.60987265984292,13.5973192568124,-3.3998958509139
model(50%),D,-2.47843747103656,11.9226204160258,-3.27420903478125
model(50%),D,-3.28199764802586,26.6289148016785,-4.17865268594545
model(50%),D,-5.01745769795315,151.026859420425,-8.95253267849668
model(50%),E,-3.41479562401677,30.4107335688269,-4.36927027723983
model(50%),D,-4.04292779397163,56.9929624243006,-5.53560661254365
model(50%),D,-5.02338899733703,151.925306784834,-8.98325889530259
model(50%),D,-4.59997434116187,99.4817630227307,-7.14585734811776
model(50%),D,-4.5095703343817,90.8827609226146,-6.83266228186762
model(50%),D,-4.20513875005498,67.0298974230714,-5.93339195391238
model(50%),D,-4.06908589949281,58.5034600997409,-5.5964633606565
model(50%),B,-4.17683044364385,65.1590004474028,-5.86033999915852
model(50%),D,-4.76093939960734,116.855648504555,-7.76632555080774
model(50%),D,-5.03020966875842,152.965081332286,-9.01879359834079
model(50%),D,-4.01020878870455,55.1583858092134,-5.46115385017899
model(50%),E,-3.71071429636575,40.8829986772019,-4.85629841527969
model(50%),D,-2.79954086743882,16.4370982313302,-3.59415101837
model(50%),D,-5.06847113714131,158.931157560156,-9.22218956830268
model(50%),D,-0.63424902170868,1.88560556077251,-1.92052779070454
model(50%),B,-3.68415042421587,39.8112853743276,-4.8085708986032
model(50%),D,-4.62314099557574,101.813325622644,-7.23001328519612
model(50%),B,-4.45503489479927,86.0591538096417,-6.65480275777099
model(50%),D,-4.81823674453078,123.746701250363,-8.00870301194482
model(50%),D,-3.60147735611214,36.6523430280093,-4.66540501268028
model(50%),B,-4.89014557288716,132.972929895725,-8.33048439147529
model(50%),D,-4.15652660287036,63.8493628051964,-5.80892598090361
model(50%),D,-5.14769129453718,172.033855980101,-9.66615443836884
model(50%),D,-5.14073661153744,170.84156585216,-9.62589987457623
model(50%),D,-5.16880533873886,175.704804326681,-9.78992463337455
model(50%),D,-4.90008684516151,134.301442608969,-8.37658390042289
model(50%),B,-2.4835603899185,11.9838557511815,-3.27898492329903
model(50%),D,-5.08101857910324,160.937900452457,-9.29042053565661
model(50%),D,-3.10922616252826,22.4037008678368,-3.95181731791791
model(50%),E,-2.40490242136215,11.0773493167904,-3.20668165324276
model(50%),E,-2.90593334164313,18.2822993228775,-3.71079702464412
model(50%),D,-3.73711556568115,41.9767362359764,-4.9046041031868
model(50%),D,-1.72064633189614,5.58813908985299,-2.65067640483601
model(50%),D,-2.56767104854407,13.0354301772005,-3.35880398067022
model(50%),D,-4.21280213667224,67.5455467283694,-5.95344734411256
model(50%),D,-3.81920680513898,45.5680496395035,-5.0606038931618
model(50%),D,-4.12407626699722,61.8106863003926,-5.72841160042763
model(50%),D,-3.83677591009312,46.3757136780424,-5.09517993795407
model(50%),B,-5.18031251646707,177.738348475451,-9.85838043075005
model(50%),D,-5.04110528343605,154.640842563898,-9.07600828244549
model(50%),D,-4.16248690526734,64.2310607028263,-5.82393501286346
model(50%),D,-4.68578379422375,108.395198551993,-7.46601493368812
model(50%),D,-5.20662500210848,182.477157737807,-10.0176185470917
model(50%),B,-4.97056970227331,144.108963193244,-8.71525369565527
model(50%),D,-5.00230494916378,148.755638436645,-8.87476841040635
