---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnARMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnARMS
model(84%),D,DE,-2.71987671042944,-4.19839660061853
model(84%),C,BC,-3.37946612118202,-4.86834492137349
model(84%),C,DE,-4.22399725460286,-5.72613949089974
model(84%),C,DE,-4.764965646077,-6.27560383878261
model(84%),C,DE,-2.78012146443311,-4.25958750380935
model(84%),D,DE,-4.65669993227825,-6.16563780237815
model(84%),C,BC,-2.49910220696027,-3.9741548140563
model(84%),C,BC,-3.05415136570195,-4.53792106890137
model(84%),C,DE,-3.80181842469382,-5.29733030514713
model(84%),D,DE,-1.82249984330506,-3.28692635046946
model(84%),D,DE,-3.94587787575251,-5.44365222261929
model(84%),C,DE,-3.37448938030142,-4.86329002033742
model(84%),C,BC,-2.95508519507743,-4.43729905530992
model(84%),D,DE,-4.45681317638796,-5.96261180731698
model(84%),C,BC,-1.45263293638168,-2.91125065107728
model(84%),C,BC,-4.56531779916545,-6.0728205047868
model(84%),C,BC,-3.49177786961091,-4.98242053573961
model(84%),C,BC,-5.1885924587678,-6.70588374801456
model(84%),D,DE,-3.32085396168621,-4.80881225273159
model(84%),C,BC,-1.75292991401428,-3.21626381928931
model(84%),C,BC,-3.9945662444886,-5.49310524649034
model(84%),C,DE,-4.86650553281902,-6.37873841842185
model(84%),D,DE,-1.67404012492862,-3.13613505909235
model(84%),C,BC,-3.53187469831332,-5.02314708868128
model(84%),C,BC,-4.25893977979426,-5.76163079153813
model(84%),D,DE,-4.41175565013537,-5.91684664863158
model(84%),C,BC,-2.98537294467394,-4.46806247669122
model(84%),C,DE,-2.87884655304181,-4.35986307866177
model(84%),D,DE,-3.21961866468369,-4.70598704644063
model(84%),D,DE,-0.560793057647697,-2.00540434821074
model(84%),C,DE,-2.06199871774486,-3.53018657590361
model(84%),D,DE,-4.54058441264887,-6.04769867824859
model(84%),C,DE,-4.83409457854428,-6.34581844724516
model(84%),C,DE,-3.56941604865571,-5.06127802924939
model(84%),C,DE,-3.61212880889286,-5.10466159716179
model(84%),D,DE,-4.42372229716208,-5.92900123290768
model(84%),D,DE,-4.93673558330887,-6.45007143806286
model(84%),C,BC,-4.04386907655011,-5.54318238388766
model(84%),C,BC,-3.45593287869632,-4.94601259607408
model(84%),D,DE,-3.91015146192574,-5.40736472230522
model(84%),D,DE,-3.54851402461599,-5.04004773707442
model(84%),C,BC,-4.29831588672287,-5.80162530370682
model(84%),D,DE,-1.66453446904979,-3.12648011604765
model(84%),C,DE,-3.37206453555388,-4.86082709318878
model(84%),C,BC,-3.2761343599708,-4.76339032571811
model(84%),C,DE,-4.47164768126431,-5.97767928940376
model(84%),D,DE,-4.2026738543004,-5.70448120471057
model(84%),C,DE,-3.84177004019628,-5.3379093643027
model(84%),E,DE,-3.18610337119056,-4.67194539230049
model(84%),C,BC,-4.85102013516545,-6.36300982122925
model(84%),D,DE,-3.72388049253292,-5.21816835087207
model(84%),D,DE,-3.97628858759238,-5.47454053737686
model(84%),D,DE,-4.23044045259388,-5.73268387988477
model(84%),B,BC,-4.32564632162751,-5.8293849655076
model(84%),C,BC,-4.14521591490021,-5.64612088329292
model(84%),D,DE,-5.21591750014287,-6.73363793157992
model(84%),C,BC,-3.84692940698808,-5.34314975940604
model(84%),B,BC,-3.73304227086621,-5.22747401574397
model(84%),D,DE,-2.33879895749378,-3.81133398788642
model(84%),C,BC,-2.02113660747711,-3.48868272258196
model(84%),D,DE,-1.66019962193617,-3.12207718977692
model(84%),C,BC,-4.77662311757337,-6.28744439189933
model(84%),D,DE,-2.50026320467663,-3.97533404534443
model(84%),C,BC,-3.8730612477349,-5.36969200302181
model(84%),C,DE,-4.22317056937223,-5.72529982250449
model(84%),C,BC,-4.04716467500297,-5.54652974000554
model(84%),C,DE,-5.24093656948555,-6.75904992761826
model(84%),C,BC,-2.98368432689429,-4.46634733902007
model(84%),D,DE,-3.91280159056484,-5.41005647144886
model(84%),D,DE,-5.14181646282272,-6.65837313091826
model(84%),D,DE,-3.86626578255047,-5.36278981445595
model(84%),D,DE,-3.70747048687913,-5.20150062462886
model(84%),D,DE,-5.38317224150399,-6.90351942343913
model(84%),E,DE,-3.98630874502656,-5.48471806226931
model(84%),D,DE,-4.54052831147523,-6.04764169600106
model(84%),B,BC,-4.55334761010718,-6.06066232285123
model(84%),D,DE,-3.74765794328518,-5.24231922859028
model(84%),E,DE,-3.73950909741254,-5.23404240437286
model(84%),E,DE,-4.32683174124112,-5.83058900224103
model(84%),E,DE,-3.63180470658717,-5.12464650656871
model(84%),D,DE,-4.15371497523292,-5.65475342211946
model(84%),D,DE,-1.50638992173382,-2.9658518946364
model(84%),C,BC,-2.81730710104757,-4.29735714413398
model(84%),D,DE,-2.35502656386902,-3.82781645025428
model(84%),B,BC,-2.56384078295926,-4.03991011511413
model(84%),D,DE,-2.97868434104378,-4.4612688279498
model(84%),D,DE,-4.84063249679631,-6.35245904408127
model(84%),D,DE,-3.47643923363467,-4.96684100512946
model(84%),D,DE,-2.96798201673483,-4.45039842269151
model(84%),C,BC,-3.60119804404926,-5.09355916369007
model(84%),E,DE,-3.02499268091024,-4.50830444438743
model(84%),A,AB,-3.68873832788495,-5.1824742754218
model(84%),D,DE,-3.27134432943077,-4.75852506732501
model(84%),D,DE,-2.28038597825815,-3.7520036276483
model(84%),D,DE,-2.91754372806662,-4.39916799624111
model(84%),C,BC,-2.9789776077289,-4.46156670041412
model(84%),D,DE,-2.93235534194957,-4.41421222782941
model(84%),D,DE,-4.65243193606244,-6.16130277690449
model(84%),E,DE,-3.77738112559505,-5.2725092161058
model(84%),C,BC,-2.93829953223401,-4.42024977214772
model(84%),D,DE,-2.41075993022117,-3.88442511405171
model(84%),E,DE,-1.94824287323944,-3.41464418580442
model(84%),C,BC,-2.29349266496525,-3.76531615602874
model(84%),D,DE,-5.43894315878176,-6.9601662279028
model(84%),C,BC,-2.05220349295742,-3.520237516245
model(84%),BC,BC,-2.34476285790248,-3.81739155187824
model(84%),CD,DE,-3.41865228137222,-4.90814650367347
model(84%),CD,DE,-2.16755262496531,-3.63739821656773
model(84%),A,BC,-2.36013023821403,-3.83300027825603
model(84%),BC,BC,-4.0843413541198,-5.58429028215426
model(84%),BC,BC,-2.28966174481518,-3.76142507093906
model(84%),A,BC,-2.7045731911456,-4.18285273821153
model(84%),BC,BC,-3.41386467720349,-4.90328370975805
model(84%),BC,BC,-3.79457164700054,-5.28996971616957
model(84%),C,BC,-2.66545449482468,-4.14311967930687
model(84%),C,BC,-2.82707221587632,-4.30727562095434
model(84%),E,AB,-3.53633584082843,-5.02767829383395
model(84%),C,BC,-2.8087995987639,-4.28871603077491
model(84%),CD,DE,-2.96651994411221,-4.4489133880891
model(84%),C,BC,-3.89091803621719,-5.38782923394571
model(84%),BC,BC,-2.73706545637865,-4.21585529734232
model(84%),CD,DE,-3.25744931683839,-4.74441183233158
model(84%),BC,BC,-2.92937456334046,-4.41118463582875
model(84%),CD,DE,-2.87947967614424,-4.36050614501849
model(84%),CD,DE,-4.20018948539764,-5.70195781857459
model(84%),A,BC,-2.70701542363754,-4.18533332618064
model(84%),CD,DE,-3.11121836198678,-4.59588430740747
model(84%),CD,DE,-2.34148323608121,-3.81406042330635
model(84%),BC,BC,-3.03097926366798,-4.51438504695658
model(84%),BC,BC,-2.89582047377666,-4.37710357632222
model(84%),C,DE,-3.61333721143122,-5.10588897776884
model(84%),C,BC,-2.55825049510783,-4.03423203129783
model(84%),C,BC,-2.58100492586089,-4.05734382239731
model(84%),E,AB,-2.9971197415474,-4.47999375804798
model(84%),C,BC,-3.21812677232633,-4.70447172378191
model(84%),BC,BC,-3.36920793820319,-4.85792563272417
model(84%),A,BC,-2.35522916247981,-3.82802223069416
model(84%),C,BC,-1.19682647467576,-2.65142672627744
model(84%),C,BC,-4.82263607655148,-6.33417998846565
model(84%),C,BC,-2.61312425757575,-4.08996759105604
model(84%),CD,DE,-2.3409581947719,-3.81352713617687
model(84%),C,BC,-2.44109045881289,-3.91523198627614
model(84%),BC,BC,-0.923861908009679,-2.37417522696229
model(84%),BC,BC,-2.77576406760309,-4.25516167367693
model(84%),BC,BC,-2.15115470009429,-3.62074276083706
model(84%),C,BC,-0.794699894248803,-2.24298471235761
model(84%),C,BC,-3.05264132749652,-4.53638731541244
model(84%),C,BC,-2.88800015448052,-4.36916043822024
model(84%),D,DE,-4.10361250279624,-5.6038640859242
model(84%),D,DE,-7.79631761102559,-9.35456345430677
model(84%),D,DE,-8.17232483937451,-9.73647590941526
model(84%),D,DE,-5.98146032775232,-7.51120367696958
model(84%),D,BC,-7.33342425290536,-8.88440031507832
model(84%),E,DE,-8.77079186641171,-10.3443419140155
model(84%),D,DE,-3.71036060677641,-5.20443613411462
model(84%),D,DE,-5.80019055864428,-7.32708705011377
model(84%),D,DE,-3.71427526223056,-5.20841226957873
model(84%),E,BC,-6.93891205836584,-8.48369227164939
model(84%),D,DE,-6.14100916227103,-7.67325824003823
model(84%),D,DE,-5.69340126047368,-7.21862061657542
model(84%),B,BC,-4.86650665965464,-6.37873956295453
model(84%),B,BC,-8.85193065763091,-10.4267549971233
model(84%),D,DE,-2.15182255412234,-3.62142110357166
model(84%),B,BC,-9.12986584931044,-10.7090551855571
model(84%),D,DE,-6.01102554655815,-7.54123322015026
model(84%),E,DE,-3.20454436231512,-4.69067600082082
model(84%),D,BC,-7.37804931723079,-8.92972621998375
model(84%),D,DE,-4.56017205597688,-6.06759394724658
model(84%),B,DE,-6.67671249302329,-8.21737483895517
model(84%),E,DE,-5.57843551092784,-7.1018493197702
model(84%),D,BC,-4.10320145766779,-5.60344658529567
model(84%),D,DE,-8.57472414245573,-10.1451949291227
model(84%),D,DE,-7.14376993237719,-8.69176745668115
model(84%),D,DE,-6.66114513140812,-8.2015629905497
model(84%),D,DE,-5.42874822271304,-6.9498111794619
model(84%),D,DE,-4.77768705748674,-6.28852504108309
model(84%),E,DE,-5.2974268548134,-6.81642739787082
model(84%),D,DE,-5.96654211989837,-7.49605117734254
model(84%),E,DE,-3.50792095184159,-4.99881714650374
model(84%),E,BC,-6.10292749231378,-7.63457849408795
model(84%),D,DE,-6.22941190442618,-7.76304935507357
model(84%),A,AB,-7.80585219077604,-9.36424777547503
model(84%),D,DE,-4.39664413027295,-5.90149780101389
model(84%),D,DE,-4.18989559220111,-5.69150225887544
model(84%),A,AB,-8.23238282364991,-9.79747710964273
model(84%),B,BC,-4.93745964151835,-6.45080686767052
model(84%),B,BC,-6.81746136120172,-8.36033418055029
model(84%),D,DE,-7.97028784522694,-9.5312659064149
model(84%),D,DE,-7.01474456337084,-8.56071573284895
model(84%),D,DE,-7.55112927978747,-9.10552441865234
model(84%),D,DE,-4.61982238038532,-6.12818108527284
model(84%),D,DE,-8.21744516162385,-9.78230485031408
model(84%),D,DE,-8.51469340132272,-10.0842213998936
model(84%),D,BC,-8.44747530101088,-10.0159476333744
model(84%),B,BC,-7.69989642557289,-9.25662796561307
model(84%),D,DE,-3.22915358585728,-4.71567171439412
model(84%),B,BC,-6.96446050851776,-8.50964196246938
model(84%),D,DE,-8.07264510801953,-9.63523069906785
model(84%),D,BC,-8.33776967028254,-9.90451906601773
model(84%),B,BC,-7.77802595548591,-9.33598452669989
model(84%),B,AB,-8.21673142548904,-9.78157990489019
model(84%),B,BC,-5.58155746576753,-7.10502030518663
model(84%),D,DE,-5.67400199938728,-7.1989166883788
model(84%),B,BC,-7.67521138337592,-9.23155524264628
model(84%),D,DE,-5.971807227263,-7.50139897368376
model(84%),B,BC,-6.44415185602384,-7.9811618165937
model(84%),B,BC,-6.05202361594404,-7.58287516784001
model(84%),D,DE,-4.5893210672629,-6.09720074633157
model(84%),E,DE,-6.50719412857279,-8.04519417360585
model(84%),D,DE,-5.01989527935656,-6.53453716448814
model(84%),D,DE,-7.15440570060369,-8.70257026058783
model(84%),D,DE,-2.45715065686108,-3.93154441115437
model(84%),D,DE,-7.91537855745997,-9.47549426342967
model(84%),D,DE,-5.99959888466808,-7.52962710152511
model(84%),E,DE,-6.61262850547213,-8.15228440671461
model(84%),D,DE,-7.76458943127787,-9.32233698069139
model(84%),D,DE,-8.45227381112261,-10.0208215045117
model(84%),D,DE,-7.62327452149281,-9.17880270775618
model(84%),D,DE,-6.81164011605391,-8.35442151223284
model(84%),B,BC,-9.10081295406971,-10.6795460120284
model(84%),D,DE,-6.15872171267642,-7.6912489676135
model(84%),B,BC,-5.80063320361684,-7.32753664686476
model(84%),E,DE,-7.36351447340082,-8.91496310514658
model(84%),E,DE,-5.7458286440551,-7.27187137685048
model(84%),D,DE,-5.45311225960326,-6.97455785570522
model(84%),D,DE,-6.55991021678557,-8.09873817264402
model(84%),E,BC,-8.90211594941224,-10.4777284533484
model(84%),D,DE,-4.76104312835203,-6.27161971757002
model(84%),B,BC,-4.5280572663091,-6.03497479196818
model(84%),D,DE,-5.96044139230064,-7.48985463727859
model(84%),D,DE,-8.78460542096465,-10.3583724116638
model(84%),D,DE,-6.78973104703921,-8.33216835935254
model(84%),B,BC,-8.15577171685564,-9.71966281864398
model(84%),D,DE,-6.96345813703353,-8.50862384865238
model(84%),B,BC,-4.70401654024727,-6.21369752185803
model(84%),D,DE,-4.25444256461188,-5.75706294719376
model(84%),B,BC,-7.31334249661472,-8.86400317302994
model(84%),B,BC,-7.12476644269465,-8.67246551551328
model(84%),B,BC,-8.49354265438765,-10.0627384786083
model(84%),B,BC,-8.03685050824013,-9.59887394193474
model(84%),A,AB,-9.19563720855922,-10.775859489817
model(84%),B,BC,-6.8190536450561,-8.36195147136335
model(84%),D,DE,-7.70057559146188,-9.25731779786239
model(84%),A,AB,-6.77605962620838,-8.31828222764903
model(84%),D,DE,-3.16061471658323,-4.64605643611941
model(84%),B,BC,-6.95139691495886,-8.49637320401884
model(84%),B,BC,-9.03073961763933,-10.6083721676551
model(84%),E,BC,-4.83914635982786,-6.35094956720036
model(84%),B,BC,-4.36022509126029,-5.86450679777417
model(84%),D,DE,-6.28813477321527,-7.82269447170799
model(84%),D,DE,-5.90252482455862,-7.43102848472046
model(84%),B,BC,-4.98366899015459,-6.49774193821192
model(84%),D,BC,-5.32349594255584,-6.84290590294072
model(84%),B,BC,-8.74662068432178,-10.3197911213742
model(84%),D,DE,-5.64073625017944,-7.16512849763902
model(84%),D,DE,-6.94029430471589,-8.48509622630055
model(84%),D,DE,-4.04674620251426,-5.54610469536941
model(84%),B,AB,-7.53183540522151,-9.08592753208078
model(84%),B,BC,-8.09709987963581,-9.66006953503412
model(84%),D,DE,-8.36128616420013,-9.92840488855111
model(84%),D,DE,-1.78241194561831,-3.24620886880584
model(84%),D,BC,-6.41211252198476,-7.94861930198132
model(84%),E,DE,-5.87289849837067,-7.40093687446082
model(84%),D,DE,-3.29324252015405,-4.78076717106937
model(84%),D,DE,-4.62288399501495,-6.13129078283087
model(84%),B,DE,-6.30244644288697,-7.83723090741701
model(84%),D,DE,-4.09031293311197,-5.59035564532238
model(84%),D,DE,-4.00891389138771,-5.50767822445231
model(84%),B,BC,-8.94992354545458,-10.5262868719126
model(84%),D,DE,-5.26553855189723,-6.78403828633849
model(84%),E,DE,-6.52654555270746,-8.06484951356718
model(84%),D,DE,-7.32276617884136,-8.87357485501899
model(84%),B,BC,-3.61674736933804,-5.10935269250704
model(84%),D,DE,-6.81910495048307,-8.36200358254659
model(84%),D,DE,-7.50386663277238,-9.05751950758795
model(84%),D,BC,-7.70216998889987,-9.25893723545308
model(84%),D,DE,-8.21780242777122,-9.78266772735788
model(84%),D,DE,-2.77551844560774,-4.25491219416644
model(84%),D,DE,-5.28659864764498,-6.80542913275163
model(84%),D,DE,-6.48983217541766,-8.02755954944166
model(84%),D,BC,-6.13977485861108,-7.67200455153019
model(84%),B,BC,-9.00935334618731,-10.5866500229194
model(84%),A,AB,-8.69815072926107,-10.2705599413846
model(84%),D,DE,-4.17449891278712,-5.67586377325022
model(84%),B,BC,-4.79141574121269,-6.30246933500054
model(84%),A,AB,-6.99155680633752,-8.53716381004167
model(84%),D,DE,-8.38047080797838,-9.94789082885578
model(84%),D,DE,-6.95603798064582,-8.50108715805268
model(84%),D,BC,-6.68684627133573,-8.22766776915182
model(84%),D,DE,-5.98086315109,-7.51059712159499
model(84%),B,BC,-8.39034440054329,-9.95791948706474
model(84%),A,AB,-7.69378734552762,-9.25042294192566
model(84%),D,DE,-4.4274732458248,-5.93281109055073
model(84%),B,BC,-8.40604412019716,-9.9738657722036
model(84%),D,DE,-5.10302824353636,-6.61897573921919
model(84%),D,DE,-5.25536345223178,-6.77370338583333
model(84%),E,DE,-6.58559339090409,-8.12482470328241
model(84%),D,DE,-7.03893251579637,-8.5852835592055
model(84%),B,BC,-6.93879074563412,-8.48356905369049
model(84%),D,DE,-6.44968919814701,-7.98678612316441
model(84%),D,DE,-6.77618345093327,-8.31840799705217
model(84%),D,DE,-6.58176137303576,-8.12093250323472
model(84%),B,DE,-4.71916781258901,-6.22908674627124
model(84%),D,DE,-5.8809148781885,-7.40907915223232
model(84%),D,DE,-4.41860186359016,-5.92380038247388
model(84%),D,DE,-5.40891488664431,-6.92966635909697
model(84%),D,DE,-6.32175504067151,-7.8568427484366
model(84%),D,BC,-3.36752987645544,-4.85622121686834
model(84%),D,DE,-7.54925284230763,-9.10361851155601
model(84%),B,BC,-5.94967188866001,-7.47891599763128
model(84%),D,BC,-6.38959392485886,-7.92574704829694
model(84%),D,DE,-7.43849793970054,-8.99112419341294
model(84%),D,DE,-5.65546386743201,-7.18008741342244
model(84%),B,BC,-8.82883397409557,-10.4032955781313
model(84%),D,DE,-6.83392411997403,-8.37705548840439
model(84%),B,BC,-9.08664918271528,-10.6651597973928
model(84%),E,DE,-7.29850482722982,-8.84893247673573
model(84%),D,DE,-6.41962164350534,-7.95624635491916
model(84%),D,DE,-9.1208571551147,-10.6999050090227
model(84%),D,DE,-7.14203818950144,-8.69000851663045
model(84%),B,BC,-8.51307477243914,-10.0825773503004
model(84%),D,DE,-8.33988659313688,-9.90666923533263
model(84%),D,DE,-6.58198946756543,-8.12116418000914
model(84%),B,BC,-5.58454555052214,-7.10805531807644
model(84%),D,DE,-7.73007079915477,-9.28727623039941
model(84%),D,DE,-7.58890499144036,-9.14389340119605
model(84%),D,DE,-7.37689226041414,-8.92855099148752
model(84%),D,DE,-8.25478366240706,-9.82022975555275
model(84%),D,DE,-1.83953507373902,-3.30422912070327
model(84%),B,BC,-6.58248771128055,-8.12167024868585
model(84%),D,DE,-8.2142100960017,-9.77901897770037
model(84%),E,DE,-7.49997277132023,-9.05356449269749
model(84%),D,DE,-8.3113890954291,-9.87772418190422
model(84%),D,DE,-8.40180352213678,-9.96955857517582
model(84%),E,DE,-5.48134282945157,-7.00323178914853
model(84%),D,DE,-5.03898323135702,-6.55392489446211
model(84%),E,DE,-7.70588901161477,-9.26271466574848
model(84%),B,BC,-5.49942762284113,-7.02160060581693
model(84%),B,BC,-8.54320136988171,-10.1131770886189
model(84%),D,DE,-3.79929511700046,-5.29476736868339
model(84%),D,DE,-6.63377473938237,-8.17376274409769
model(84%),D,DE,-3.87186906612112,-5.3684810980904
model(84%),B,BC,-3.84574516324551,-5.34194691701082
model(84%),D,BC,-4.00363158142561,-5.50231295534531
model(84%),D,DE,-6.46747606101488,-8.00485233028594
model(84%),B,BC,-2.08704351992029,-3.55562470891112
model(84%),D,DE,-2.30919617573975,-3.78126629182811
model(84%),D,BC,-4.4100881399365,-5.91515295003764
model(84%),B,AB,-6.59760165435096,-8.13702155756823
model(84%),E,DE,-7.35836657327427,-8.90973435679348
model(84%),D,DE,-7.27447792579509,-8.82452823069003
model(84%),D,DE,-6.71679907535268,-8.25809098460362
model(84%),E,DE,-4.52820451008221,-6.03512434821776
model(84%),B,BC,-7.20939201411162,-8.7584201390101
model(84%),B,BC,-5.51959585884338,-7.04208558574843
model(84%),D,DE,-7.49847772877433,-9.05204597037624
model(84%),B,BC,-8.57844429835428,-10.1489735103985
model(84%),A,AB,-5.78232914142384,-7.30894511775697
model(84%),B,BC,-7.60530741326084,-9.16055342450116
model(84%),B,BC,-6.1148445893585,-7.64668275019521
model(84%),B,BC,-8.05526706131994,-9.61757972860866
model(84%),D,DE,-3.97515352483077,-5.47338764835424
model(84%),E,DE,-6.90615142411749,-8.45041712874419
model(84%),E,BC,-8.50565077309256,-10.0750367563878
model(84%),D,DE,-6.0845372115036,-7.61589939229198
model(84%),B,BC,-8.86530779573781,-10.4403422243667
model(84%),B,DE,-4.99501578025947,-6.50926693065843
model(84%),D,DE,-8.16866964193992,-9.73276330678186
model(84%),B,BC,-9.12630787391868,-10.7054413318473
model(84%),B,BC,-8.86949383420801,-10.4445940049411
model(84%),B,BC,-5.58042975810963,-7.10387488678027
model(84%),D,DE,-4.50141741469969,-6.00791655913433
model(84%),B,DE,-7.54170727990761,-9.09595444543149
model(84%),D,DE,-4.96912257288452,-6.48296706817274
model(84%),D,DE,-6.36018719033854,-7.89587847841148
model(84%),B,DE,-5.77687836219478,-7.30340873355827
model(84%),D,DE,-8.00896196273853,-9.57054740436073
model(84%),B,BC,-3.91656747298276,-5.41388149738305
model(84%),D,DE,-7.07739426337973,-8.6243493519346
model(84%),D,DE,-7.13169780756823,-8.67950573808492
model(84%),D,DE,-4.93126382643491,-6.4445137467635
model(84%),D,DE,-4.45292760709946,-5.95866521481933
model(84%),E,DE,-5.24664121393611,-6.7648441640142
model(84%),D,DE,-7.37813929989138,-8.92981761582999
model(84%),D,DE,-7.29040771686349,-8.84070820053532
model(84%),B,BC,-3.94340669406316,-5.44114223080306
model(84%),B,BC,-5.16713648818023,-6.68409080951224
model(84%),D,DE,-4.96426457126393,-6.47803277120727
model(84%),B,BC,-4.73510605225336,-6.24527529739843
model(84%),D,BC,-7.36343639538928,-8.91488380091297
model(84%),D,DE,-8.08039284983442,-9.64310011985283
model(84%),D,DE,-8.52681849617033,-10.0965369204277
model(84%),D,DE,-5.23235999377889,-6.75033865603198
model(84%),B,DE,-7.87245360264705,-9.43189516840692
model(84%),D,DE,-4.51537780804819,-6.02209620169444
model(84%),D,DE,-5.30467679197782,-6.82379119593929
model(84%),D,DE,-6.35503447560175,-7.89064483983426
model(84%),D,DE,-6.43632177405074,-7.97320876249105
model(84%),D,DE,-8.70275987146552,-10.2752414705748
model(84%),B,BC,-8.70334716464546,-10.275837987246
model(84%),D,DE,-5.45532713467671,-6.97680751558749
model(84%),D,DE,-6.76644444863933,-8.30851604286629
model(84%),B,BC,-5.96958394795699,-7.49914077757971
model(84%),E,DE,-5.79266997008942,-7.31944835005086
model(84%),D,DE,-4.72471633584019,-6.23472240957057
model(84%),D,DE,-7.87507701855781,-9.43455978529646
model(84%),D,DE,-4.88501344631719,-6.39753700033758
model(84%),B,BC,-3.02748078961784,-4.51083162906223
model(84%),B,BC,-4.86589295650062,-6.37811622153823
model(84%),B,BC,-6.25097510601212,-7.78495120864657
model(84%),D,DE,-4.005699049549,-5.50441289323834
model(84%),D,DE,-5.74738915045171,-7.27345639113799
model(84%),D,BC,-6.03225571459355,-7.56279680985137
model(84%),D,DE,-9.07628639386798,-10.6546342600306
model(84%),E,DE,-1.64835319960717,-3.11004471833804
model(84%),D,DE,-3.45064526515046,-4.94064194009006
model(84%),D,DE,-5.62448462429901,-7.14862163853752
model(84%),D,DE,-6.85056707432909,-8.3939598218288
model(84%),D,DE,-4.87237192709094,-6.3846969449344
model(84%),D,DE,-7.72379504127103,-9.28090191118335
model(84%),D,DE,-6.75689411056314,-8.29881571588639
model(84%),B,BC,-3.95030809390512,-5.44815201773961
model(84%),D,DE,-5.69095985699021,-7.21614087063443
model(84%),D,DE,-4.58967059127893,-6.09755575965317
model(84%),D,DE,-7.4432048203072,-8.99590499599561
model(84%),D,DE,-5.79108970036565,-7.31784326205138
model(84%),D,DE,-5.63807751659291,-7.16242800840648
model(84%),D,DE,-6.50335146523595,-8.04129116090162
model(84%),D,DE,-4.93922779271569,-6.45260278783872
model(84%),B,BC,-8.89872671592772,-10.4742859916524
model(84%),D,DE,-4.1828009532412,-5.68429619798352
model(84%),D,DE,-4.84016176703547,-6.35198092146794
model(84%),D,DE,-4.34001186134707,-5.84397611729835
model(84%),D,DE,-6.57428821475121,-8.1133419783387
model(84%),B,DE,-5.06414278790106,-6.57947958406574
model(84%),B,DE,-6.26671000771084,-7.8009332283674
model(84%),D,BC,-5.4654663181235,-6.98710593580659
model(84%),B,DE,-6.61935402363755,-8.15911554973734
model(84%),D,DE,-9.02280154163085,-10.6003094234612
model(84%),D,DE,-1.80233627969785,-3.26644611631337
model(84%),D,DE,-1.55595521531592,-3.01619561553569
model(84%),D,DE,-5.53671425998379,-7.059472832892
model(84%),D,DE,-5.68276025262776,-7.20781249076064
model(84%),D,BC,-5.77693485013286,-7.30346610864442
model(84%),B,BC,-9.11630794893827,-10.6952843571611
model(84%),E,DE,-1.58053040393944,-3.04115675966894
model(84%),D,DE,-5.79538666265479,-7.32220770851312
model(84%),D,DE,-7.56934202187202,-9.1240231934613
model(84%),D,DE,-6.78764161605933,-8.33004611367442
model(84%),D,DE,-5.54014029515446,-7.06295267424787
model(84%),D,DE,-5.0150149650314,-6.5295802043951
model(84%),D,BC,-3.80565838795421,-5.30123057536996
model(84%),D,DE,-4.82650419202794,-6.3381088530376
model(84%),D,DE,-4.59671116663958,-6.10470690787223
model(84%),B,BC,-7.65563509572615,-9.21167150766846
model(84%),D,DE,-6.5012617141912,-8.03916859013198
model(84%),E,DE,-5.29337168025394,-6.81230853643643
model(84%),D,DE,-6.88387353087877,-8.42778935922283
model(84%),D,DE,-3.95604402297735,-5.45397803008496
model(84%),D,DE,-4.16294936388806,-5.66413283766474
model(84%),B,DE,-5.40823192741952,-6.92897267393719
model(84%),B,BC,-6.52966918066459,-8.06802219837751
model(84%),B,DE,-5.38807926516782,-6.90850351234338
model(84%),D,DE,-8.24934587287475,-9.81470656505515
model(84%),D,DE,-8.44387435118927,-10.0122901303176
model(84%),E,DE,-5.80923735652004,-7.33627592874989
model(84%),B,BC,-9.1801447919455,-10.7601237634309
model(84%),D,BC,-6.98505219619185,-8.53055704441866
model(84%),A,AB,-7.06305473761509,-8.60978462265024
model(84%),A,AB,-7.61371013331189,-9.1690881100134
model(84%),D,DE,-8.04100297822519,-9.60309162682798
model(84%),B,DE,-5.80864867426227,-7.33567800118522
model(84%),D,DE,-6.19866180641408,-7.73181632405394
model(84%),D,DE,-8.28824737086538,-9.85421901451054
model(84%),D,DE,-5.33349162629351,-6.85305856977509
model(84%),D,DE,-5.89876699354601,-7.42721163663961
model(84%),B,BC,-5.10399972634445,-6.61996247925066
model(84%),B,BC,-6.63334503537412,-8.17332629155001
model(84%),A,AB,-8.85505570586407,-10.4299291245152
model(84%),D,DE,-4.43037835357026,-5.93576182327013
model(84%),D,DE,-5.37066456853872,-6.89081531636428
model(84%),E,DE,-3.70104683334497,-5.19497608704812
model(84%),B,BC,-9.17832573181048,-10.7582761347956
model(84%),D,DE,-7.54313927330628,-9.09740892841306
model(84%),D,BC,-7.67029101891763,-9.22655760342923
model(84%),D,DE,-6.6964089966497,-8.23738067791216
model(84%),D,DE,-2.49685087443703,-3.97186812415677
model(84%),E,BC,-7.32848167874249,-8.87938011735131
model(84%),B,BC,-1.85901172355265,-3.32401165302392
model(84%),D,DE,-6.52119858407117,-8.05941857031581
model(84%),D,DE,-6.93132612646628,-8.47598720201876
