---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:40
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: A
    type: numeric
  - name: LnA
    type: numeric
  - name: LnIA
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,A,LnA,LnIA
model(16%),B,0.00067127481242436,-7.30633194831881,-12.4229637117739
model(16%),D,0.00310409495058452,-5.77503308737885,-9.43071608217862
model(16%),B,0.00597766783835344,-5.11972478067326,-8.1502052835287
model(16%),B,0.0250925320035981,-3.68518500685228,-5.34703057526756
model(16%),D,0.0147002666521107,-4.2198896457626,-6.39187474587636
model(16%),D,0.000275217185883297,-8.19795000515108,-14.1652375977632
model(16%),B,0.000659370115062254,-7.32422554976368,-12.4579288566415
model(16%),D,0.00339546165243624,-5.68531554711689,-9.25540275567541
model(16%),D,0.000640152741923466,-7.35380375082973,-12.5157263932852
model(16%),D,0.00864925077771597,-4.75028257708262,-7.42829358740952
model(16%),D,0.000704002047535132,-7.25872929337988,-12.3299453369571
model(16%),D,0.00102934078675365,-6.87883669449679,-11.587612956581
model(16%),D,0.000286736048600211,-8.15694845666863,-14.0851181714475
model(16%),D,0.000856577130639918,-7.06256619096812,-11.9466311497805
model(16%),B,0.00218160234439875,-6.12769565180992,-10.1198393809566
model(16%),D,0.00525824463160167,-5.24795802815733,-8.4007805569825
model(16%),B,0.000408781623168452,-7.80232947319564,-13.3921719153161
model(16%),E,0.000712408767359972,-7.2468586998306,-12.3067495021559
model(16%),D,0.00136573958368674,-6.5960591775257,-11.0350491322077
model(16%),D,0.0100933751347046,-4.59587599760629,-7.12657409083236
model(16%),D,0.0171555281754379,-4.06543481472027,-6.09006096291418
model(16%),D,0.00184409572326866,-6.29576624452874,-10.4482591594176
model(16%),D,0.00147019272588608,-6.52236178074018,-10.8910401040135
model(16%),D,0.000495329202370702,-7.61028796115251,-13.0169115570329
model(16%),D,0.00192859285802075,-6.25096463108849,-10.3607141836861
model(16%),B,0.0127181473776658,-4.36472537808755,-6.67489224676055
model(16%),B,0.00416140122975949,-5.48190342734803,-8.85792356416361
model(16%),B,0.00161675607579162,-6.42733355961672,-10.7053493961743
model(16%),D,0.00348208650353489,-5.66012359488473,-9.20617620606164
model(16%),B,0.000332751478236115,-8.00811465821623,-13.7942882152693
model(16%),D,0.000139912355346776,-8.87449436463291,-15.4872448868778
model(16%),D,0.0242966742610346,-3.71741579968787,-5.41001143153429
model(16%),B,0.000157011740312174,-8.75918997635335,-15.2619333612755
model(16%),D,0.0010014283881445,-6.90632791001358,-11.6413324012715
model(16%),D,0.000515323117881708,-7.57071644067947,-12.9395864891737
model(16%),E,0.00308965095819005,-5.77969715296732,-9.43982993941274
model(16%),D,0.00161463258514799,-6.42864784964625,-10.7079175958417
model(16%),E,0.00320894729709831,-5.74181234045507,-9.36580079766318
model(16%),B,0.00866614255748886,-4.7483315055933,-7.42448107948699
model(16%),A,0.000214847562838885,-8.4455817913548,-14.6491246064857
model(16%),D,0.000677148282830309,-7.29762027974397,-12.4059406013232
model(16%),D,0.000195009710442537,-8.54246120349915,-14.8384326499643
model(16%),D,0.00101403327417011,-6.89381955958812,-11.6168903521944
model(16%),B,0.000467125530683164,-7.66891253409684,-13.1314674049495
model(16%),D,0.000225800834958826,-8.3958572084751,-14.5519598602369
model(16%),E,0.010789637974273,-4.52916905224226,-6.99622481399653
model(16%),B,0.00189503064274368,-6.2685202702652,-10.3950189304945
model(16%),B,0.000575582338572483,-7.46012826693035,-12.7234907228914
model(16%),B,0.00206470385505708,-6.1827684744482,-10.2274549008253
model(16%),D,0.0204987652923266,-3.88739062429426,-5.74215219059365
model(16%),D,0.000597525458653881,-7.42271366644059,-12.650380402964
model(16%),D,0.00789260540036787,-4.84182898312426,-7.60718062472366
model(16%),B,0.0163099597978193,-4.11597932723151,-6.18882789966876
model(16%),D,0.000377750186027618,-7.88127746434929,-13.5464409123203
model(16%),D,0.107507367414484,-2.23019589967455,-2.50389667234862
model(16%),E,0.0042269975031804,-5.46626334808127,-8.82736193357249
model(16%),B,0.00321761830701833,-5.73911384931192,-9.36052778797674
model(16%),B,0.000701746216747142,-7.26193873390583,-12.3362167716529
model(16%),B,0.000211227541250069,-8.46257461098782,-14.6823295709535
model(16%),D,0.00623647577642197,-5.07734003556833,-8.06738301002857
model(16%),D,0.000461277637223493,-7.68151044630484,-13.1560844629934
model(16%),B,0.000195054222261208,-8.54223297517486,-14.8379866784562
model(16%),D,0.00134392700511575,-6.61215935002594,-11.0665098119148
model(16%),D,0.00048131506567069,-7.63898848010752,-13.0729940514446
model(16%),B,0.005246608636049,-5.25017338519567,-8.40510949434134
model(16%),B,0.00010861694560441,-9.12768312576391,-15.9819905499611
model(16%),B,0.00105831799306676,-6.85107443015071,-11.5333638666087
model(16%),D,0.00564017271251605,-5.1778405911545,-8.26376697980515
model(16%),D,0.0347692170723418,-3.35902285054859,-4.70969062553082
model(16%),D,0.000679164533972245,-7.29464714168586,-12.4001309154847
model(16%),D,0.249198208646825,-1.38950668051031,-0.86114071697201
model(16%),E,0.000477992330526152,-7.64591587052591,-13.0865305779108
model(16%),B,0.00151164720718836,-6.49455535702927,-10.8367047240567
model(16%),D,0.00178396115927902,-6.32891901676591,-10.5130416174156
model(16%),D,0.000261042653855024,-8.25082673926205,-14.2685618320718
model(16%),D,0.00839746981904229,-4.7798248305251,-7.48602088029204
model(16%),B,0.000539760326135559,-7.52438535742201,-12.8490528398712
model(16%),D,0.0132266486064392,-4.32552165067509,-6.59828586807545
model(16%),E,0.001082793076541,-6.82821139427763,-11.4886881559152
model(16%),B,0.00020452110461795,-8.49483938674051,-14.7453768318299
model(16%),E,0.00539133736826222,-5.22296180456669,-8.3519364725939
model(16%),E,0.00283690163861436,-5.8650427946714,-9.60660032016555
model(16%),B,0.123784993990503,-2.08920913778675,-2.22840028505024
model(16%),D,0.000392902496200527,-7.84194907814815,-13.4695909430635
model(16%),B,0.000319563505246492,-8.04855453943296,-13.8733101108629
model(16%),D,0.0010943826316385,-6.81756488143529,-11.4678842464834
model(16%),D,0.00125443689835887,-6.68106849365497,-11.2011623130959
model(16%),D,0.000485285198717034,-7.63077380126191,-13.0569420880228
model(16%),B,0.000245436707323728,-8.31247145527739,-14.3890192163741
model(16%),D,0.000234953907638691,-8.35612120076533,-14.4743133746866
model(16%),D,0.00104921777769918,-6.85971036606327,-11.5502389910033
model(16%),D,0.000507547455175821,-7.5859203436843,-12.9692958058115
model(16%),D,0.00377728406945294,-5.5787500277403,-9.04716749155755
model(16%),B,0.000364051289503242,-7.91821579502506,-13.6186205731462
model(16%),D,0.000330241158922882,-8.01568738578201,-13.809085768305
model(16%),B,0.00028669558580877,-8.15708958174468,-14.0853939381087
model(16%),D,0.000615875700576824,-7.39246539956993,-12.5912735185068
model(16%),B,0.000298154012195289,-8.11790038551676,-14.008815954209
model(16%),D,0.00740578711660029,-4.90549354162431,-7.73158489949996
model(16%),D,0.00211715725263892,-6.15768100870056,-10.1784325239199
model(16%),D,0.00033363923169687,-8.00545029338434,-13.7890818903931
model(16%),B,0.011969438094154,-4.42539870335838,-6.79345147667461
model(16%),E,0.00179311177610713,-6.32380274603053,-10.5030441248485
model(16%),B,0.000229919043418765,-8.37778329613819,-14.5166423773293
model(16%),E,0.00354452237715353,-5.64235185948458,-9.17144919458051
model(16%),D,0.00149595777173682,-6.50498862727691,-10.8570919449734
model(16%),D,0.000591867404631192,-7.43222792683076,-12.6689718248125
model(16%),B,0.000494451540431777,-7.61206140880814,-13.0203769775848
model(16%),D,0.011387124336253,-4.47527200607277,-6.89090683018777
model(16%),B,0.000172800292316123,-8.66337400995152,-15.074703353041
model(16%),B,0.000822095727657107,-7.10365371268491,-12.0269185728297
model(16%),D,0.00170585165843605,-6.37369078654436,-10.6005282768846
model(16%),D,0.00112787549718519,-6.78741950683385,-11.4089784195444
model(16%),D,0.00127188868895517,-6.66725232657636,-11.1741647137079
model(16%),D,0.000834280279021227,-7.08894114609035,-11.9981693563046
model(16%),D,0.00165527704220737,-6.4037868870583,-10.6593378193717
model(16%),B,0.000166739854889735,-8.69907571526085,-15.1444665754983
model(16%),D,0.000440999883802851,-7.72646594600306,-13.2439301414828
model(16%),D,0.000205820039815028,-8.48850836411048,-14.7330056429387
model(16%),B,0.00154405646320971,-6.47334225861186,-10.7952530877531
model(16%),B,0.000586002041292783,-7.44218728495855,-12.6884329937001
model(16%),D,0.000201172440499164,-8.51134810477099,-14.7776358334228
model(16%),D,0.000146360811299376,-8.8294356746517,-15.3991975685338
model(16%),D,0.0379296832109281,-3.27202127525588,-4.53968445359331
model(16%),D,0.00256185595764046,-5.96702329971092,-9.80587619782285
model(16%),B,0.00021524534754868,-8.44373202906573,-14.645510062672
model(16%),B,0.000552707311419325,-7.50068197066302,-12.8027350343453
model(16%),D,0.000689698476958495,-7.27925604579611,-12.3700558129899
model(16%),B,0.000507754675073522,-7.58551215011432,-12.9684981716767
model(16%),E,0.00153534897426136,-6.47899757898622,-10.8063039148754
model(16%),D,0.00664794237938138,-5.01344788882796,-7.94253401450572
model(16%),B,0.00551768007143747,-5.19979778394773,-8.30667262008478
model(16%),D,0.000308649340077807,-8.08330474721897,-13.9412140514509
model(16%),B,0.000802662282586977,-7.12757650211189,-12.0736651040145
model(16%),D,0.000692963134291157,-7.27453375746045,-12.3608281850989
model(16%),D,0.0318916902569917,-3.4454097966369,-4.87849577601727
model(16%),E,0.00348503178144276,-5.65927811531546,-9.20452408948169
model(16%),D,0.00600497063005068,-5.11516771437794,-8.14130050917806
model(16%),D,0.000485422282705058,-7.63049135986415,-13.0563901809951
model(16%),B,0.000593176459426003,-7.43001863253041,-12.6646547343986
model(16%),E,0.000287042054481564,-8.15588182164467,-14.0830339041607
model(16%),D,0.0017142104633565,-6.3688026755883,-10.5909766218847
model(16%),D,0.0125030143635635,-4.38178551466057,-6.70822875247038
model(16%),D,0.00640661034806798,-5.05042495477088,-8.01478936631157
model(16%),D,0.0229472565878641,-3.77455688827606,-5.52166846416314
model(16%),B,0.00011922146499569,-9.03452774407747,-15.7999594800338
model(16%),B,0.000408836880306342,-7.80219430713044,-13.3919077929109
model(16%),D,0.000766586231199665,-7.17356336604572,-12.1635261286051
model(16%),D,0.000315777566690345,-8.06047249511197,-13.8965984940387
model(16%),B,0.000238025829901507,-8.34313136118372,-14.4489304676079
model(16%),B,0.152485411446929,-1.88068635015372,-1.82093454930971
model(16%),D,0.00790037127514585,-4.84084552375957,-7.60525888754495
model(16%),D,0.000258390301849476,-8.26103931830243,-14.2885178094483
model(16%),D,0.00830637167323629,-4.79073238721437,-7.50733488468443
model(16%),B,0.00132875948467919,-6.62350949028717,-11.0886886505194
model(16%),D,0.00625609279686954,-5.07419944258994,-8.06124610747165
model(16%),B,0.000485715306194846,-7.62988789542815,-13.0552109761552
model(16%),B,0.000578456798819943,-7.45514669204485,-12.7137564339012
model(16%),D,0.00433657204754421,-5.44067109376258,-8.77735317024455
model(16%),A,0.000154349976780788,-8.77628795744833,-15.295343817397
model(16%),D,0.000575835006858437,-7.45968938472832,-12.7226331213727
model(16%),D,0.000796970358919271,-7.13469307068213,-12.0875712956655
model(16%),B,0.00119106103697344,-6.73291074141379,-11.3024651005048
model(16%),B,0.00227300673126232,-6.08665177271606,-10.0396372381478
model(16%),D,0.000942634209085141,-6.96683225187227,-11.7595614277045
model(16%),B,0.000995400281584987,-6.9123656086536,-11.6531304179126
model(16%),B,0.00519934475244854,-5.25922267047909,-8.42279232760763
model(16%),D,0.0234785417460854,-3.75166839216533,-5.47694300267467
model(16%),D,0.00229946638018602,-6.07507819157997,-10.0170217829916
model(16%),D,0.00474365529437532,-5.35094728131468,-8.60202758752278
model(16%),B,0.0283110527349394,-3.56450299457516,-5.11121085752197
model(16%),A,0.000106272410897483,-9.14950484630757,-16.0246314695333
model(16%),B,0.000494518802022055,-7.61192538533504,-13.0201111797544
model(16%),B,0.000211514655499456,-8.46121626873696,-14.6796752906664
model(16%),D,0.000723534385844165,-7.23136248593964,-12.2764689929322
model(16%),D,0.0011328267956024,-6.78303918099455,-11.4004190063927
model(16%),D,0.000341517075692614,-7.98211287817534,-13.743479214703
model(16%),D,0.000377405149514809,-7.88219128040959,-13.5482265624047
model(16%),B,0.0022422655560767,-6.10026851528181,-10.0662451503617
model(16%),D,0.000510744881924665,-7.57964034502225,-12.9570243207411
model(16%),D,0.00378232792698858,-5.57741560521003,-9.0445599518049
model(16%),B,0.00088525338208492,-7.02963664649391,-11.882284891901
model(16%),D,0.00985884985167092,-4.61938576507505,-7.17251355292897
model(16%),E,0.324199158158537,-1.12639726635717,-0.347009517043686
model(16%),D,0.00276938746365713,-5.88912911548998,-9.65366640126407
model(16%),B,0.000660324901878898,-7.32277856849759,-12.4551013705289
model(16%),D,0.000544426696238118,-7.51577725047944,-12.8322320949133
model(16%),A,0.00924522960824626,-4.68364757851352,-7.29808489882335
model(16%),D,0.00875115408846981,-4.73856969148498,-7.40540592317934
model(16%),D,0.00841117423101247,-4.77819419155553,-7.48283451627396
model(16%),D,0.00119136306881306,-6.73265719139261,-11.3019696489184
model(16%),B,0.000263657914094219,-8.24085807501286,-14.2490824784781
model(16%),A,0.00258882855093682,-5.95654980252339,-9.78541037111042
model(16%),D,0.00106899381096711,-6.84103743650968,-11.5137509933827
model(16%),B,0.0030762550662355,-5.78404230937357,-9.44832062943313
model(16%),E,0.00357964078861168,-5.63249282198038,-9.15218405806502
model(16%),D,0.00296684478029185,-5.82025625441376,-9.51908479831541
model(16%),D,0.00218572786640169,-6.12580638627197,-10.1161476454817
model(16%),D,0.000164471342834043,-8.71277421063056,-15.1712342374777
model(16%),D,0.00144025678761496,-6.54293385655958,-10.9312391446297
model(16%),D,0.000833461176235478,-7.08992343605986,-12.0000888084166
model(16%),D,0.000347066830373528,-7.96599320182501,-13.7119804233309
model(16%),D,0.00525537297469436,-5.24850430196835,-8.40184800799278
model(16%),B,0.003286293256585,-5.71799501910533,-9.31926035727631
model(16%),B,0.00346126941093465,-5.66611987542415,-9.21789328930915
model(16%),D,0.00172907328376503,-6.36016968812135,-10.5741072589254
model(16%),B,0.075236637948591,-2.58711695990984,-3.20134132125676
model(16%),E,0.00892339500897024,-4.71907879841566,-7.36731957695847
model(16%),D,0.00306873955154989,-5.7864883712175,-9.45310037748953
model(16%),D,0.00221063475143377,-6.11447558684829,-10.094006600006
model(16%),D,0.00513949305487257,-5.27080083183577,-8.44541673278307
model(16%),B,0.00013189595694699,-8.93349715112179,-15.6025397862043
model(16%),D,0.000238081699300498,-8.34289666882613,-14.4484718650003
model(16%),D,0.000272796945756967,-8.20678282796319,-14.1824974506869
model(16%),D,0.000898084819143461,-7.01524604073336,-11.8541648056959
model(16%),D,0.000545531675877207,-7.51374968677443,-12.8282701167228
model(16%),E,0.0102876097151503,-4.57681504813664,-7.08932787957784
model(16%),D,0.000241663663471596,-8.32796361886901,-14.4192918110758
model(16%),D,0.000584490101993866,-7.44477071133777,-12.693481160101
model(16%),D,0.0167227383349448,-4.09098590872197,-6.13998929657285
model(16%),D,0.000575010838930204,-7.46112166703119,-12.7254318848506
model(16%),D,0.00303238324446055,-5.79840641930176,-9.47638894123054
model(16%),B,0.000284200170184223,-8.16583174348294,-14.1024766339861
model(16%),B,0.000154561691315557,-8.7749172447833,-15.2926653645963
model(16%),B,0.00450454688742707,-5.40266797290774,-8.7030928470668
model(16%),D,0.00141923732905056,-6.55763564387257,-10.9599672978075
model(16%),D,0.00955199416212516,-4.65100533349988,-7.23430004091078
model(16%),D,0.0101445767243518,-4.59081602916207,-7.11668661623858
model(16%),D,0.00104363046820647,-6.86504980983612,-11.5606725767521
model(16%),D,0.00658538700552664,-5.02290217474289,-7.96100824271817
model(16%),E,0.00350567255040179,-5.65337289376391,-9.19298494082784
model(16%),D,0.000320170102094974,-8.04665813435649,-13.8696044243118
model(16%),D,0.00324288441757641,-5.73129209287908,-9.34524361795453
model(16%),B,0.0100004984060531,-4.60512034662478,-7.14463809005767
model(16%),B,0.00432730797571004,-5.44280964492903,-8.78153202443285
model(16%),D,0.001515921412851,-6.49173183159441,-10.8311873900437
model(16%),D,0.000190731830086677,-8.56464214745248,-14.8817755131111
model(16%),D,0.000556170942374806,-7.49443486065246,-12.7905278156255
model(16%),D,0.00818255013092846,-4.80575142500478,-7.53668296386969
model(16%),D,0.0909767538783357,-2.3971512569851,-2.8301372155265
model(16%),B,0.000375969621418952,-7.88600221193693,-13.5556733457336
model(16%),D,0.00107231841085304,-6.83793223538725,-11.5076832485845
model(16%),D,0.00043149722909714,-7.74824946902076,-13.2864964208529
model(16%),B,0.0140036660752088,-4.26843612113197,-6.48673740107355
model(16%),D,0.00131282969888995,-6.63557039588948,-11.1122563662148
model(16%),B,0.000117374677375927,-9.05013936910052,-15.8304655093668
model(16%),D,0.00114294522865812,-6.77414681425189,-11.3830428011425
model(16%),E,0.00527849446031763,-5.24411436201549,-8.3932698083003
model(16%),E,0.00106362708840754,-6.84607043031543,-11.5235857579536
model(16%),D,0.000566621765168924,-7.47581855766476,-12.7541504696301
model(16%),D,0.00410261883082887,-5.4961297699524,-8.8857226705442
model(16%),D,0.000215949886821801,-8.44046418265216,-14.6391244994522
model(16%),D,0.000220363079567814,-8.42023401029035,-14.5995935582101
model(16%),D,0.000247631362016901,-8.30356936113263,-14.3716240032106
model(16%),D,0.00252519195945531,-5.9814381955978,-9.83404374835699
model(16%),B,0.0146426873954712,-4.22381422203059,-6.39954359768223
model(16%),D,0.00913173884913344,-4.69599914805887,-7.32222058888137
model(16%),B,0.0082053133608091,-4.80297336372401,-7.53125446947562
model(16%),B,0.000408277134144235,-7.80356436379271,-13.3945849638438
model(16%),D,0.0133538995329167,-4.31594683694479,-6.57957612145503
model(16%),D,0.0159116128846673,-4.14070606624153,-6.23714539540891
model(16%),D,0.000889039598996458,-7.02536878013929,-11.8739452311667
model(16%),D,0.00927747837763285,-4.68016549565656,-7.29128070504997
model(16%),B,0.000714578777937001,-7.24381731063711,-12.3008064496029
model(16%),B,0.00274670572420222,-5.89735300385343,-9.66973636062295
model(16%),B,0.00368403649630899,-5.60374625393104,-9.0960115810269
model(16%),D,0.00540747644357507,-5.21997275639711,-8.34609569746613
model(16%),D,0.0105371460065151,-4.55284854990622,-7.04249593883201
model(16%),B,0.00583707239725742,-5.14352590967526,-8.19671408312007
model(16%),D,0.000745351361793476,-7.20165482419715,-12.218418482547
model(16%),E,0.000448236181345119,-7.71019027396288,-13.2121265253994
model(16%),E,0.00466248823760195,-5.36820601678172,-8.63575216709922
model(16%),E,0.00387672606158773,-5.55276428010521,-8.9963898192509
model(16%),B,0.0140261255646283,-4.26683357663113,-6.48360593529226
model(16%),B,0.00678787139011981,-4.99261787844259,-7.90183095464594
model(16%),D,0.00465175228868647,-5.37051129409117,-8.64025681393251
model(16%),D,0.00116310905166117,-6.75665864229106,-11.348869889224
model(16%),D,0.00150302254803428,-6.50027716630502,-10.8478854743852
model(16%),B,0.00221741773226065,-6.1114119437875,-10.0880200620934
model(16%),B,0.000135269883632373,-8.90823863712544,-15.5531831710062
model(16%),B,0.000458199787653368,-7.68820525138155,-13.1691665040844
model(16%),D,0.000364899957330611,-7.91588733145635,-13.6140706190048
model(16%),D,0.000249758897113923,-8.29501451699036,-14.3549073368829
model(16%),D,0.00631503627649665,-5.06482177869948,-8.04292160318113
model(16%),B,0.000150305447372463,-8.80284101853236,-15.3472300533982
model(16%),D,0.00103067704820715,-6.87753936432979,-11.5850778974779
model(16%),D,0.00173432921046987,-6.35713456254852,-10.5681764458539
model(16%),B,0.000639341534753868,-7.35507176318911,-12.5182041636757
model(16%),E,0.000161672138259157,-8.72994011136562,-15.2047774125525
model(16%),E,0.00176576318122696,-6.33917228475792,-10.5330771033859
model(16%),B,0.00607092500408271,-5.10424429605086,-8.1199555102167
model(16%),D,0.0156806935867794,-4.15532503118743,-6.26571170883232
model(16%),D,0.000338089277861527,-7.99220056167395,-13.7631911388785
model(16%),B,0.0003861782689031,-7.85921145857658,-13.5033226451079
model(16%),D,0.0181728845925516,-4.00782465339283,-5.9774873346893
model(16%),D,0.0104963138984171,-4.55673114074731,-7.05008274865554
model(16%),D,0.0882006410594607,-2.42814104774795,-2.89069308108424
model(16%),B,0.00403575940572111,-5.51256079032882,-8.91782984637204
model(16%),D,0.00410219840369881,-5.4962322529495,-8.88592292832076
model(16%),D,0.00717445101013908,-4.93722903453015,-7.79359791070486
model(16%),B,0.00169822754148158,-6.37817019448696,-10.6092813022673
model(16%),D,0.000828387895235989,-7.09602904077077,-12.012019517496
model(16%),D,0.00547660085533521,-5.20727065234974,-8.32127504246786
model(16%),D,0.183183326129351,-1.69726784546197,-1.46252405225564
model(16%),B,0.000331113988173536,-8.01304786672409,-13.8039279935258
model(16%),D,0.00493635488364653,-5.31112809795247,-8.52421857187782
model(16%),D,0.00174685737926267,-6.34993688867695,-10.5541117696956
model(16%),D,0.00947342118953675,-4.65926517097045,-7.25044024692974
model(16%),B,0.000765982460950441,-7.17435128541736,-12.1650657691888
model(16%),E,0.00197372329065976,-6.2278335247673,-10.3155146476419
model(16%),D,0.00420988466254624,-5.4703200277329,-8.83528892312448
model(16%),D,0.0476570521191253,-3.04372466152986,-4.09357950393834
model(16%),D,0.000978327140346371,-6.92966644453022,-11.6869372641542
model(16%),B,0.000326612926070579,-8.0267348005302,-13.830673063533
model(16%),B,0.00807612354271387,-4.81884328113569,-7.56226521725861
model(16%),D,0.000569112515876097,-7.47143240019482,-12.7455796611307
model(16%),D,0.00127629728167163,-6.66379214182854,-11.1674033101218
model(16%),D,0.0158259312934184,-4.14610546317835,-6.24769613315028
model(16%),B,0.000947917481431138,-6.96124310440174,-11.7486399063106
model(16%),B,0.0140810271059712,-4.26292698304553,-6.47597222270064
model(16%),B,0.00048107181701435,-7.63949399128166,-13.0739818498758
model(16%),D,0.00703985419485775,-4.95616781998437,-7.83060540632072
model(16%),D,0.000112349354645859,-9.09389730348954,-15.9159710751262
model(16%),E,0.000265351439540235,-8.23445542364296,-14.2365713228354
model(16%),B,0.000136457544554162,-8.89949702062602,-15.5361015405574
model(16%),B,0.000105323904389304,-9.15847015234363,-16.0421502024334
model(16%),D,0.00044552580075776,-7.71625539857154,-13.2239781339889
model(16%),B,0.000490664249313004,-7.61975047402757,-13.0354018612071
model(16%),D,0.000996806003210378,-6.9109543874669,-11.6503728090888
model(16%),D,0.00298860959236269,-5.81294701901123,-9.50480212439378
model(16%),D,0.00234207045750025,-6.0567199299294,-9.98114866487686
model(16%),D,0.00201591033147065,-6.20668440819939,-10.2741880356183
model(16%),B,0.00224592043723888,-6.09863984749687,-10.0630626381538
model(16%),B,0.000219317945771245,-8.42498807382627,-14.6088832767028
model(16%),D,0.00181848134317009,-6.30975355305091,-10.4755911792065
model(16%),D,0.000723159411638156,-7.23188087374923,-12.2774819530629
model(16%),B,0.0422165525225577,-3.16494289497508,-4.33044702924138
model(16%),D,0.000763958066974589,-7.17699765646297,-12.1702369331531
model(16%),D,0.000515117783432354,-7.57111497775581,-12.9403652539546
model(16%),D,0.000615304337785416,-7.39339355437202,-12.5930871873322
model(16%),D,0.00118185986174869,-6.74066592730735,-11.3176191877957
model(16%),E,0.00171590552372367,-6.3678143355371,-10.5890453475588
model(16%),B,0.000324432799017369,-8.03343213412197,-13.8437600454905
model(16%),B,0.000230647915101306,-8.37461818723257,-14.5104575692152
model(16%),B,0.00212644415312646,-6.15330410595899,-10.1698797997015
model(16%),B,0.000357355872036608,-7.93677843226145,-13.6548930531215
model(16%),D,0.00306937283042368,-5.7862820280173,-9.45269717079524
model(16%),A,0.000541337261955752,-7.52146806862967,-12.8433522867679
model(16%),B,0.000301091115791936,-8.1080976287507,-13.989660793551
model(16%),B,0.0023334986539613,-6.0603865694071,-9.98831349309269
model(16%),E,0.0040154674373362,-5.51760151561127,-8.92767971870108
model(16%),D,0.0514963177808474,-2.96624497326967,-3.942179656755
model(16%),B,0.000434995808867793,-7.74017416170869,-13.2707167975676
model(16%),B,0.000332974222814739,-8.00744547994481,-13.7929806017475
model(16%),D,0.011298463669562,-4.48308852095287,-6.90618075790905
model(16%),D,0.00133443566321769,-6.61924680068449,-11.0803591054615
model(16%),D,0.00124994784808871,-6.68465345006733,-11.2081675278197
model(16%),B,0.000648489649508081,-7.34086451500118,-12.4904423689028
model(16%),B,0.000309568465334504,-8.08033127759109,-13.9354037177057
model(16%),D,0.00593905381694045,-5.12620544837296,-8.16286888764759
model(16%),D,0.000218432601865202,-8.4290330492945,-14.6167873955951
model(16%),D,0.000945968784629934,-6.96330098667676,-11.752661128762
model(16%),D,0.00724235369357542,-4.92780902961899,-7.77519066958089
model(16%),D,0.000562373270107485,-7.48334474685571,-12.7688570839566
model(16%),E,0.0123246761826967,-4.39615183260772,-6.73630137886612
model(16%),D,0.0257816916529215,-3.65809066481393,-5.29408664459034
model(16%),D,0.00110766822609613,-6.80549817042793,-11.4443051866867
model(16%),B,0.00541053818466991,-5.21940671146525,-8.34498961252816
model(16%),B,0.000473354643368909,-7.65566567584858,-13.1055822683482
model(16%),E,0.0558223770400629,-2.88558046775944,-3.78455649019867
model(16%),E,0.000570395696401227,-7.46918023377129,-12.7411787960781
model(16%),D,0.0139033544995076,-4.27562513706128,-6.50078515910584
model(16%),D,0.000150361014644384,-8.80247139119062,-15.3465077799313
model(16%),D,0.000980525174742306,-6.92742223724463,-11.6825519517231
model(16%),D,0.00036730156780472,-7.9093273366895,-13.6012520051522
model(16%),D,0.000490456509333401,-7.62017394887687,-13.0362293558565
model(16%),D,0.000250454396350938,-8.29223370450782,-14.3494734664795
model(16%),D,0.0005378886193812,-7.52785904640806,-12.8558406315294
model(16%),D,0.0043592229966929,-5.43546144927048,-8.76717321988989
model(16%),D,0.000315434807006413,-8.06155853122883,-13.8987206721969
model(16%),D,0.097517596258635,-2.32772244281435,-2.69446924768089
model(16%),D,0.000491798422651436,-7.61744163548412,-13.0308902555141
model(16%),B,0.00021306017702876,-8.45393591089468,-14.6654490451882
model(16%),B,0.000297738689501398,-8.11929433701159,-14.0115398170437
model(16%),D,0.00354487655467386,-5.64225194198127,-9.17125394992902
model(16%),E,0.000552689003267343,-7.5007150957092,-12.802799762625
model(16%),B,0.00115790315640998,-6.76114453337172,-11.357635583038
model(16%),D,0.00154841580480682,-6.47052293212687,-10.789743958734
model(16%),B,0.0315413896078645,-3.45645463982983,-4.90007804627575
model(16%),D,0.00070751979166555,-7.25374495475257,-12.3202056474536
model(16%),E,0.000320357291065702,-8.04607365045133,-13.8684623085404
model(16%),D,0.0317037710600061,-3.45131964429071,-4.8900439643458
model(16%),D,0.0196158451145227,-3.93141761513417,-5.82818350841105
model(16%),B,0.000624465157257776,-7.37861502297711,-12.564209071725
model(16%),D,0.000772169117434598,-7.16630696789607,-12.1493467017692
model(16%),D,0.000563118190018604,-7.4820210228715,-12.7662704497894
model(16%),D,0.000645047090427531,-7.34618723541871,-12.5008432762362
model(16%),D,0.00121542301837027,-6.71266309951668,-11.2629000227679
model(16%),D,0.00278820237473108,-5.88235820093807,-9.64043563780245
model(16%),D,0.00120315262573412,-6.7228099791026,-11.2827276195638
model(16%),D,0.0127161641855746,-4.36488132428569,-6.67519697476213
model(16%),D,0.00445808704985952,-5.41303551754703,-8.72335163629662
model(16%),D,0.00396618375217705,-5.52995091809271,-8.95181117418933
model(16%),B,0.000558742876568116,-7.48982116098914,-12.781512376358
model(16%),D,0.022669113085294,-3.78675193806463,-5.54549830545242
model(16%),D,0.000762298168723084,-7.17917278127769,-12.1744872543915
