---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnVRMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnVRMS
model(84%),B,BC,-4.92333658232398,-6.25549583666669
model(84%),D,DE,-5.95977945264811,-7.41157937083087
model(84%),D,DE,-8.13317571095187,-9.83585927991379
model(84%),D,DE,-3.85416002596121,-5.06290003875377
model(84%),D,DE,-5.38061205269529,-6.76555640730685
model(84%),B,BC,-7.57503713090423,-9.21329257541896
model(84%),D,DE,-3.87525624416035,-5.08643147612623
model(84%),D,DE,-6.37465696223721,-7.8743478178568
model(84%),D,DE,-5.17716340168042,-6.53862288089584
model(84%),B,BC,-5.60554198535299,-7.01645088391694
model(84%),B,DE,-8.77572294214402,-10.5525782570743
model(84%),D,DE,-5.80169371570255,-7.23524517750305
model(84%),D,DE,-3.31567138567851,-4.46225154360748
model(84%),E,DE,-3.6323915541678,-4.81553196282988
model(84%),E,DE,-5.16064193523256,-6.52019427680438
model(84%),D,DE,-7.02781399057981,-8.602901322648
model(84%),D,DE,-7.09581263196563,-8.678749313794
model(84%),B,BC,-7.15184158773221,-8.74124591158323
model(84%),D,DE,-2.97814532855764,-4.08576353046039
model(84%),B,DE,-6.80543242471797,-8.35484938080375
model(84%),D,DE,-6.48016054727553,-7.99203009533723
model(84%),B,BC,-6.44415154585482,-7.95186443371118
model(84%),B,BC,-7.11300915045749,-8.69793089383341
model(84%),E,DE,-4.29311370599006,-5.55252386296265
model(84%),D,DE,-6.61367871225706,-8.14096078555337
model(84%),D,DE,-6.68469319818078,-8.22017275199573
model(84%),D,DE,-6.79604732662323,-8.34438092404217
model(84%),B,BC,-7.28469812799389,-8.88943860314423
model(84%),B,DE,-6.02169839747621,-7.48064586221037
model(84%),E,DE,-5.07970487268365,-6.42991433181605
model(84%),D,DE,-6.18999936870211,-7.66837447435979
model(84%),B,BC,-2.92619338128628,-4.02781456624068
model(84%),D,DE,-6.97078005846559,-8.53928374015137
model(84%),D,DE,-4.38549665649684,-5.65557093962881
model(84%),B,DE,-6.57905181601797,-8.10233677092851
model(84%),E,DE,-6.80064164478997,-8.34950558236667
model(84%),D,BC,-7.73090254312235,-9.38715014323138
model(84%),D,DE,-7.80177953928565,-9.46620874893127
model(84%),A,AB,-5.56170255518431,-6.96755089645376
model(84%),A,AB,-5.62974181216804,-7.04344419161537
model(84%),B,BC,-2.61993266614078,-3.68620097606727
model(84%),D,DE,-3.9146679671333,-5.13039264879348
model(84%),B,AB,-8.55054984721011,-10.3014125490132
model(84%),A,AB,-9.16542200109904,-10.9872618061987
model(84%),D,DE,-5.41147258241359,-6.79997928895758
model(84%),D,DE,-6.59736620885304,-8.12276526592913
model(84%),D,DE,-4.67254461132914,-5.97575396524347
model(84%),B,BC,-8.69679587477932,-10.4645403288944
model(84%),B,AB,-7.49067625132263,-9.11919358877496
model(84%),D,DE,-4.86884494585072,-6.19471401696379
model(84%),D,DE,-9.16093105687775,-10.9822524546795
model(84%),B,BC,-4.77710132903082,-6.09238007477846
model(84%),D,DE,-6.35191287690322,-7.84897829358575
model(84%),D,DE,-7.22492866561033,-8.82276971739477
model(84%),D,DE,-5.31455072390379,-6.69186936034306
model(84%),D,DE,-6.15519664487649,-7.62955433568076
model(84%),B,BC,-7.7292163743911,-9.38526933343295
model(84%),D,DE,-8.31493329231861,-10.0385978514685
model(84%),D,DE,-6.47458519472093,-7.98581115797938
model(84%),D,DE,-6.82208293198412,-8.37342192140106
model(84%),D,DE,-9.0534022191241,-10.8623111416229
model(84%),D,DE,-4.18063287479887,-5.427058928452
model(84%),D,DE,-2.49099063429511,-3.54237465997535
model(84%),B,DE,-8.36071040852525,-10.0896591996656
model(84%),D,DE,-8.54127504351296,-10.2910671183639
model(84%),D,DE,-7.77247648601234,-9.43352312933757
model(84%),D,DE,-4.47834297182399,-5.75913486913316
model(84%),D,DE,-6.54650114366999,-8.06602864685824
model(84%),D,DE,-5.70747961195661,-7.1301555704004
model(84%),D,DE,-5.06692101041965,-6.41565477821247
model(84%),D,DE,-1.58229573001524,-2.52878554040495
model(84%),D,DE,-7.24798263888602,-8.84848490118754
model(84%),D,DE,-8.19304011570468,-9.90263406760239
model(84%),D,DE,-7.64752738598688,-9.29415066483994
model(84%),E,DE,-7.76337143449933,-9.42336704603255
model(84%),B,BC,-7.74118293555502,-9.39861724166629
model(84%),B,BC,-8.42423092246931,-10.160512135563
model(84%),D,DE,-6.75372157406589,-8.29716934393129
model(84%),D,DE,-6.07336599106286,-7.53827764868475
model(84%),B,BC,-8.51514623772114,-10.2619221620829
model(84%),B,BC,-8.97642277498101,-10.7764456584486
model(84%),D,DE,-7.34030066280535,-8.95145955653573
model(84%),B,BC,-9.03072575509506,-10.8370170444491
model(84%),D,DE,-5.92588096242029,-7.37376784497884
model(84%),D,DE,-6.06169705248869,-7.52526171878352
model(84%),E,DE,-4.76756255764944,-6.08174020562028
model(84%),D,DE,-6.68388122811699,-8.2192670530442
model(84%),B,BC,-5.80509539268621,-7.23903952339702
model(84%),D,DE,-6.20891977044339,-7.68947893225048
model(84%),D,DE,-7.51455940520556,-9.14583366874322
model(84%),D,DE,-7.76992033637391,-9.43067191332514
model(84%),D,DE,-4.44555957025578,-5.72256715099638
model(84%),E,DE,-7.59183602741373,-9.23203063441173
model(84%),D,DE,-5.72411372339563,-7.14870982253596
model(84%),B,BC,-8.03554591647969,-9.72695969551333
model(84%),D,DE,-5.82991357029798,-7.26672256054886
model(84%),D,DE,-5.35854088632261,-6.74093747967095
model(84%),D,DE,-7.46109575027298,-9.08619849452039
model(84%),B,BC,-5.88598502708097,-7.32926656541344
model(84%),D,DE,-9.05756048591146,-10.8669494134478
model(84%),D,DE,-8.63205562682593,-10.3923268603091
model(84%),D,DE,-5.54032638464634,-6.94370719074646
model(84%),E,DE,-5.98495632586739,-7.43966250923043
model(84%),B,BC,-7.27209247161422,-8.87537782642887
model(84%),D,DE,-6.78557791770095,-8.33270299020323
model(84%),B,BC,-8.21590679523149,-9.92814033759458
model(84%),B,BC,-5.93218790179871,-7.38080281909573
model(84%),D,DE,-7.50982641113307,-9.1405543266095
model(84%),E,DE,-6.75882235860355,-8.30285893202549
model(84%),B,BC,-5.10121666927018,-6.45390931941841
model(84%),D,DE,-5.71107726106521,-7.13416851024999
model(84%),A,AB,-7.41320238749112,-9.03277661310926
model(84%),E,DE,-0.830216307271854,-1.68989064140736
model(84%),D,BC,-6.69576856400393,-8.23252659071623
model(84%),D,DE,-6.51892753470554,-8.03527210811018
model(84%),B,DE,-4.39937649337196,-5.67105298048958
model(84%),D,DE,-6.85387933282397,-8.40888870544593
model(84%),B,BC,-7.22846490424728,-8.82671415792122
model(84%),D,DE,-6.81545859839287,-8.36603291501302
model(84%),D,DE,-5.58468131346436,-6.99318218288906
model(84%),B,BC,-7.06215439710337,-8.64120577692629
model(84%),D,BC,-5.60759509414741,-7.0187409911086
model(84%),D,DE,-7.16487255294333,-8.75578109219586
model(84%),B,BC,-8.69081209683531,-10.4578658200032
model(84%),B,BC,-8.87758311485653,-10.6661965488604
model(84%),E,DE,-3.15680451192264,-4.28504604378493
model(84%),B,BC,-9.13935205532891,-10.9581825043825
model(84%),D,BC,-6.90291615796958,-8.46358604356433
model(84%),D,DE,-5.1663742629405,-6.52658830957293
model(84%),B,BC,-6.96192417914494,-8.52940559196174
model(84%),B,BC,-5.32031269293419,-6.69829645604813
model(84%),D,BC,-3.95073022453825,-5.17061771395082
model(84%),D,DE,-7.21876515865773,-8.81589473267094
model(84%),D,DE,-8.25853974277193,-9.97569457340979
model(84%),D,DE,-4.58562986738169,-5.8788063116576
model(84%),D,DE,-7.09425554092563,-8.67701248163076
model(84%),D,DE,-6.18176793009492,-7.65919284852326
model(84%),D,DE,-7.03659208947857,-8.6126927119167
model(84%),D,DE,-7.09944994495653,-8.68280649608333
model(84%),B,BC,-4.6965326000678,-6.00251098156586
model(84%),A,AB,-8.16597120181941,-9.87244048286513
model(84%),D,DE,-7.17011587784878,-8.76162967465132
model(84%),B,BC,-5.45688186013273,-6.85063033762847
model(84%),E,DE,-6.91667449434091,-8.47893255864183
model(84%),B,BC,-7.57644053468803,-9.21485797960349
model(84%),D,DE,-8.09963742811926,-9.79844954160877
model(84%),B,BC,-8.75857522453081,-10.5334511111903
model(84%),D,DE,-6.79615503569834,-8.34450106639809
model(84%),E,DE,-3.53185508277418,-4.70339017239546
model(84%),D,DE,-8.26138723289815,-9.97887076048471
model(84%),D,BC,-7.1748804381194,-8.76694422679318
model(84%),B,DE,-4.05539122481384,-5.28736014380605
model(84%),B,DE,-8.79070425318956,-10.5692889195873
model(84%),E,DE,-4.72296620076216,-6.03199591641988
model(84%),D,DE,-8.96894770504906,-10.7681077118888
model(84%),D,DE,-5.68671847879377,-7.10699789824366
model(84%),B,BC,-4.78567804585726,-6.10194683565273
model(84%),D,BC,-5.11234709337703,-6.46632457201614
model(84%),E,DE,-5.72097844052808,-7.1452126216753
model(84%),D,DE,-6.34416241202651,-7.84033316216305
model(84%),B,BC,-7.55687125473562,-9.19302974094586
model(84%),D,DE,-5.98670286477979,-7.4416106579767
model(84%),B,BC,-7.97981774268772,-9.66479860014124
model(84%),D,DE,-4.90181701763929,-6.23149218426415
model(84%),D,BC,-6.25534479883204,-7.74126298367285
model(84%),B,BC,-6.7765195524075,-8.32259898229112
model(84%),D,DE,-5.40144528181675,-6.78879449774135
model(84%),D,DE,-6.39460655939412,-7.89660027522486
model(84%),D,DE,-8.47158484543088,-10.2133323075005
model(84%),D,DE,-9.08526767832144,-10.8978549557022
model(84%),B,BC,-5.29102525878733,-6.66562825855789
model(84%),D,DE,-6.70521854436235,-8.24306741935556
model(84%),D,DE,-5.71151451939741,-7.13465624302572
model(84%),B,BC,-7.68866369507444,-9.34003549935817
model(84%),B,BC,-6.95439679403264,-8.52100929127522
model(84%),D,DE,-3.27505291989024,-4.41694432907076
model(84%),B,BC,-8.42122848818383,-10.1571631185171
model(84%),B,BC,-4.82477929565059,-6.14556169600404
model(84%),D,BC,-8.11309409522206,-9.81345956455139
model(84%),D,DE,-5.28480048772859,-6.65868493777196
model(84%),D,DE,-4.641600318288,-5.94123765114116
model(84%),D,DE,-5.57102029858865,-6.97794422350897
model(84%),D,DE,-7.29449356878196,-8.90036477006496
model(84%),D,DE,-7.11969727880675,-8.70539105905847
model(84%),D,DE,-6.69120438235019,-8.22743554768057
model(84%),D,DE,-3.79629505011021,-4.99835548188377
model(84%),D,DE,-5.91797328105444,-7.3649473489513
model(84%),B,BC,-7.42035825152727,-9.04075850658529
model(84%),B,BC,-8.01289773417612,-9.70169714473547
model(84%),D,DE,-6.1277094246171,-7.59889415782467
model(84%),B,BC,-8.34983709837151,-10.0775307406926
model(84%),D,BC,-7.00714452710881,-8.57984590197502
model(84%),D,DE,-5.62126506017137,-7.03398893490307
model(84%),D,DE,-6.82475397732026,-8.37640129597204
model(84%),A,AB,-8.49165396104268,-10.2357180798073
model(84%),D,DE,-6.9475484074322,-8.51337036856076
model(84%),D,DE,-7.31440251123662,-8.92257187979911
model(84%),D,DE,-8.5609534751257,-10.3130171084859
model(84%),B,BC,-7.21817342599798,-8.81523469399041
model(84%),E,BC,-6.62618245411946,-8.15490788335919
model(84%),D,DE,-7.3992697568837,-9.0172356843287
model(84%),B,BC,-8.86820891485246,-10.6557402481988
model(84%),D,DE,-8.36645816206904,-10.0960704389347
model(84%),B,DE,-4.89397925326912,-6.2227496760252
model(84%),D,DE,-8.80659269687711,-10.5870114286195
model(84%),B,BC,-7.71540851038812,-9.36986757355512
model(84%),B,BC,-8.70064353973762,-10.4688321449034
model(84%),B,DE,-8.11235270833556,-9.81263259647001
model(84%),A,AB,-8.48623118280491,-10.2296693290178
model(84%),B,BC,-7.81381060374259,-9.47962860632561
model(84%),E,DE,-7.75121915529502,-9.40981198159734
model(84%),B,BC,-5.62634005099077,-7.03964975180898
model(84%),D,DE,-7.07312034564323,-8.65343756789752
model(84%),E,DE,-6.5862557222946,-8.11037225234919
model(84%),D,DE,-8.35444892639547,-10.0826749301058
model(84%),D,DE,-7.25446658479641,-8.85571731439433
model(84%),D,DE,-5.4728408962676,-6.86843158787093
model(84%),D,DE,-5.26227282605387,-6.63355681979164
model(84%),D,DE,-4.732885801538,-6.04306057560253
model(84%),B,BC,-8.91048831254477,-10.7029001225208
model(84%),D,DE,-7.35577126600254,-8.96871599211164
model(84%),D,DE,-8.07535746170494,-9.77136684348295
model(84%),B,BC,-6.57215245675602,-8.09464099157839
model(84%),B,BC,-5.45705855051498,-6.85082742407425
model(84%),D,DE,-7.66613690835469,-9.3149083573323
model(84%),D,DE,-4.4162980095117,-5.68992781357723
model(84%),D,DE,-8.07719863497013,-9.77342055059637
model(84%),B,DE,-7.6861270898122,-9.33720608380589
model(84%),E,DE,-6.1498785248798,-7.62362232424345
model(84%),D,DE,-6.17058950840302,-7.64672405779106
model(84%),D,DE,-8.17188613694139,-9.87903820213743
model(84%),D,DE,-8.2156813094309,-9.92788882308401
model(84%),D,DE,-9.02367919894452,-10.8291570766965
model(84%),D,BC,-6.39827719276908,-7.90069462420081
model(84%),D,DE,-4.60196532878435,-5.89702743941226
model(84%),D,DE,-5.28444435398214,-6.65828769411095
model(84%),E,DE,-7.32751703265809,-8.93720026184303
model(84%),D,DE,-6.0405979502763,-7.50172706448486
model(84%),D,DE,-6.60404649393786,-8.13021668251098
model(84%),D,DE,-7.00880070502099,-8.58169325899656
model(84%),D,DE,-5.28485081339798,-6.65874107273066
model(84%),D,DE,-5.69835554524599,-7.11997827689895
model(84%),D,DE,-5.33930102638982,-6.71947668727728
model(84%),E,DE,-4.24565802762676,-5.49959018959844
model(84%),A,AB,-8.69244060304074,-10.4596823110644
model(84%),D,DE,-5.49182247738881,-6.88960428731724
model(84%),D,BC,-7.28174381443048,-8.88614326158398
model(84%),D,BC,-9.06659942188487,-10.8770317492372
model(84%),B,DE,-6.00574429911026,-7.46285011972286
model(84%),D,DE,-5.76289081460487,-7.19196310540698
model(84%),B,BC,-8.40249198794917,-10.1362637906049
model(84%),A,AB,-5.17356956224205,-6.53461419048164
model(84%),B,DE,-6.23855531892818,-7.72253542828144
model(84%),D,DE,-3.77794019021296,-4.97788184854934
model(84%),D,DE,-6.08051393817624,-7.54625071135657
model(84%),B,BC,-8.47667388434709,-10.2190087941301
model(84%),E,DE,-4.38258891746775,-5.65232754888396
model(84%),D,DE,-5.99704447202366,-7.45314603748845
model(84%),D,DE,-4.07827462244975,-5.3128850617442
model(84%),D,BC,-7.70124983960666,-9.35407451189705
model(84%),B,BC,-4.39760385416837,-5.66907571859319
model(84%),E,BC,-8.34266457746104,-10.0695302675739
model(84%),D,BC,-6.50795524277107,-8.02303324150143
model(84%),E,DE,-6.62228851638998,-8.15056445313162
model(84%),B,BC,-6.5251783864774,-8.04224452020819
model(84%),B,BC,-6.60954249267322,-8.13634710592713
model(84%),E,BC,-7.585920855592,-9.2254326511165
model(84%),B,BC,-8.15792892363819,-9.86346985298414
model(84%),D,DE,-8.97670016779258,-10.7767550717999
model(84%),D,DE,-7.62730490553603,-9.27159382418951
model(84%),B,BC,-9.10432228627981,-10.9191091117598
model(84%),B,BC,-8.81370278076734,-10.5949422573678
model(84%),B,BC,-6.97038744649852,-8.53884580744573
model(84%),D,DE,-7.65370415882576,-9.30104044678332
model(84%),B,AB,-4.71166504987116,-6.01939022937598
model(84%),D,DE,-5.65675738450828,-7.07357827738393
model(84%),B,BC,-8.91523935180429,-10.7081995928683
model(84%),B,BC,-7.86875861101289,-9.54091947749584
model(84%),D,DE,-7.0001194330134,-8.57200987372668
model(84%),B,BC,-7.44868158173776,-9.07235130984207
model(84%),B,BC,-5.75186795530556,-7.17966783424423
model(84%),B,BC,-8.98132942819093,-10.7819187058748
model(84%),E,DE,-3.60022267836644,-4.77964970757842
model(84%),D,DE,-5.43951323130284,-6.83125677987998
model(84%),D,DE,-7.18145508422236,-8.77427781007136
model(84%),D,DE,-7.34656089474876,-8.95844243159526
model(84%),D,DE,-4.87789312890336,-6.20480666725911
model(84%),B,BC,-6.60475868211287,-8.13101108135913
model(84%),B,BC,-4.48187673950295,-5.76307655346926
model(84%),B,DE,-5.21504548380963,-6.58087784027988
model(84%),B,AB,-7.55784580075822,-9.19411678263651
model(84%),D,DE,-2.92848596173445,-4.03037178823792
model(84%),D,DE,-7.49735824574829,-9.12664691201357
model(84%),D,DE,-6.56592079242786,-8.08768998180593
model(84%),D,DE,-5.60075707619723,-7.01111363393834
model(84%),D,BC,-2.88767511221823,-3.9848499823653
model(84%),E,DE,-4.3718177933796,-5.6403130717147
model(84%),A,AB,-7.45326525147112,-9.07746409054278
model(84%),D,DE,-4.76408231692129,-6.07785822706078
model(84%),D,DE,-5.03324352873586,-6.37808977278717
model(84%),E,DE,-3.25502109892941,-4.39460015648274
model(84%),B,AB,-5.36297572440865,-6.74588424850381
model(84%),D,DE,-8.78722866639278,-10.5654121321807
model(84%),D,DE,-6.21206988718463,-7.69299267931702
model(84%),E,DE,-0.743108984342941,-1.59272817869319
model(84%),D,DE,-7.42321686464059,-9.04394710061732
model(84%),D,DE,-6.24975348266612,-7.73502623996145
model(84%),B,BC,-8.30621028426888,-10.0288679124015
model(84%),A,AB,-8.77251677722916,-10.5490019919737
model(84%),D,BC,-7.44952948973862,-9.07329709518764
model(84%),D,DE,-5.18816038576862,-6.55088928997042
model(84%),D,DE,-3.43182594594876,-4.59181428014743
model(84%),D,DE,-3.72460341002256,-4.91838819471758
model(84%),D,DE,-6.36505349912676,-7.86363578934965
model(84%),B,BC,-7.01213237959129,-8.58540952182416
model(84%),D,DE,-7.7830916730004,-9.44536366897593
model(84%),D,DE,-4.97317821348116,-6.31109088270978
model(84%),B,BC,-6.22610972610434,-7.70865319188567
model(84%),B,DE,-7.73578622429002,-9.39259756686245
model(84%),B,BC,-8.20251047635908,-9.91319762911518
model(84%),D,DE,-8.44206734684488,-10.180407488331
model(84%),D,DE,-7.23990613382636,-8.83947609348534
model(84%),B,BC,-4.12911581328044,-5.36959505055264
model(84%),D,DE,-2.86322515318849,-3.95757766871001
model(84%),D,DE,-4.12015532834667,-5.35960022171386
model(84%),B,BC,-6.1957438788085,-7.67478209578879
model(84%),B,BC,-6.36051246697056,-7.8585705680488
model(84%),E,DE,-6.05399852391017,-7.51667451886952
model(84%),B,AB,-8.407213151021,-10.1415299360391
model(84%),A,AB,-9.11643898011096,-10.9326244830627
model(84%),D,BC,-4.82561535992138,-6.14649427045136
model(84%),D,DE,-5.64724944457653,-7.06297279867049
model(84%),D,DE,-6.4953752865089,-8.00900113156888
model(84%),B,BC,-8.24925834400487,-9.96534178639581
model(84%),D,DE,-8.09946373557662,-9.79825579905499
model(84%),B,BC,-6.57721521401121,-8.10028816275181
model(84%),B,BC,-5.45688186013273,-6.85063033762847
model(84%),D,DE,-9.06077658971584,-10.8705367647229
model(84%),D,DE,-6.53740729925853,-8.05588506433444
model(84%),B,BC,-8.3645550570268,-10.0939476510164
model(84%),B,DE,-5.85537132393564,-7.29511900249467
model(84%),D,DE,-6.95300201878122,-8.51945351164839
model(84%),D,DE,-4.40900595842947,-5.68179401245048
model(84%),D,DE,-7.88288038748148,-9.55667138598586
model(84%),D,DE,-7.95807686852232,-9.640548091637
model(84%),D,DE,-6.52104055970829,-8.037629047873
model(84%),D,BC,-8.78595522192747,-10.5639916890283
model(84%),D,DE,-8.05308648449029,-9.74652504005625
model(84%),D,DE,-6.25117358322444,-7.73661026829465
model(84%),D,DE,-4.640248743292,-5.93973005854459
model(84%),B,BC,-8.83786219802352,-10.6218904908736
model(84%),D,DE,-3.90932059642176,-5.12442801011663
model(84%),E,DE,-7.57737315268331,-9.21589825335025
model(84%),E,DE,-7.47757836964897,-9.10458376727017
model(84%),D,DE,-5.69951607144747,-7.12127276718966
model(84%),D,DE,-8.56132384893368,-10.3134302359946
model(84%),B,BC,-7.82235207304117,-9.4891560509117
model(84%),D,DE,-7.13689343940123,-8.72457223988699
model(84%),D,DE,-9.11234896836914,-10.9280623452308
model(84%),D,DE,-8.43517670607906,-10.1727214338872
model(84%),D,DE,-7.58128339163877,-9.22025986651821
model(84%),E,DE,-4.42069107975894,-5.6948279931459
model(84%),D,DE,-6.77841772957189,-8.3247162734873
model(84%),D,DE,-7.23313409171342,-8.83192232800188
model(84%),D,DE,-7.31804063169983,-8.92662996277044
model(84%),D,BC,-6.8947062678934,-8.45442845369023
model(84%),D,DE,-8.3394479779427,-10.0659423633627
model(84%),E,DE,-7.25804997808021,-8.85971435281338
model(84%),E,DE,-7.59013479066016,-9.23013301723009
model(84%),D,DE,-3.60149709964755,-4.78107124030431
model(84%),D,DE,-7.41269885453376,-9.03221495536856
model(84%),E,DE,-6.99977126692701,-8.57162151746397
model(84%),D,DE,-7.5424667802932,-9.17696250154659
model(84%),D,DE,-8.04469910238587,-9.73716946955323
model(84%),D,DE,-6.47592015584679,-7.98730021890165
model(84%),D,DE,-5.9516665306495,-7.40252994243969
model(84%),D,DE,-8.07274432866542,-9.76845206625203
model(84%),B,BC,-7.58730877057435,-9.2269807785665
model(84%),D,BC,-5.46618919620497,-6.86101205599244
model(84%),D,DE,-8.90499715754744,-10.6967751019744
model(84%),E,DE,-7.6970075138142,-9.34934247780656
model(84%),D,BC,-6.93483457991505,-8.49918893408943
model(84%),D,DE,-8.44898615500723,-10.1881249616443
model(84%),D,DE,-6.16276464835639,-7.6379959434723
model(84%),D,DE,-5.84766066152844,-7.28651826809657
model(84%),D,DE,-8.92348498411833,-10.7173970508469
model(84%),B,BC,-6.22796431856368,-7.71072186722342
model(84%),D,DE,-6.3792818181751,-7.8795065390471
model(84%),D,DE,-5.45588666309031,-6.84952026108983
model(84%),D,DE,-6.36241041977346,-7.86068760898455
model(84%),B,BC,-4.25357798613613,-5.50842437996831
model(84%),D,DE,-5.59701496356776,-7.00693955457731
model(84%),D,DE,-7.04526872897705,-8.62237092992879
model(84%),D,DE,-7.99704471683472,-9.68401415145145
model(84%),D,DE,-7.83194581835501,-9.49985723985887
model(84%),A,AB,-4.49644664311582,-5.77932831817668
model(84%),B,BC,-4.49474500644745,-5.77743025491651
model(84%),D,DE,-6.29666896349857,-7.78735735867601
model(84%),B,AB,-8.60037176055776,-10.3569856011427
model(84%),D,DE,-5.62693970341825,-7.04031862446708
model(84%),D,DE,-8.08966499977381,-9.78732595676304
model(84%),D,DE,-7.69737676337821,-9.34975435129537
model(84%),D,BC,-7.48282062332889,-9.11043115484434
model(84%),D,DE,-7.31807712635932,-8.92667067015155
model(84%),E,DE,-6.48763546629022,-8.0003678735588
model(84%),E,DE,-2.93458816596816,-4.03717839382969
model(84%),D,DE,-7.19755547428636,-8.79223673128116
model(84%),B,BC,-8.76952306166788,-10.5456627000885
model(84%),B,DE,-6.37614676701767,-7.87600959664377
model(84%),B,DE,-8.01123393591922,-9.69984128772295
model(84%),B,BC,-6.75131644948911,-8.29448658639546
model(84%),D,DE,-3.23539825414838,-4.37271216979834
model(84%),B,BC,-7.49731272635228,-9.12659613813523
model(84%),A,AB,-8.25955942282026,-9.9768319591237
model(84%),B,BC,-4.97712242194335,-6.31549038661781
model(84%),B,BC,-8.41206118455864,-10.1469375970945
model(84%),D,DE,-7.86752218999687,-9.53954033155461
model(84%),D,DE,-5.76012401538306,-7.18887692370391
model(84%),D,DE,-5.19694501677029,-6.56068796536829
model(84%),D,DE,-6.95293116145468,-8.51937447498285
model(84%),D,DE,-4.50013869005449,-5.78344655256795
model(84%),D,DE,-5.52982487046277,-6.93199344561005
model(84%),B,DE,-4.18856320214155,-5.43590468457028
model(84%),D,DE,-8.47514088434288,-10.2172988339254
model(84%),B,BC,-7.79170591638302,-9.45497228824389
model(84%),D,DE,-7.72180693720177,-9.37700459586056
model(84%),A,AB,-9.03188029384462,-10.8383048561328
model(84%),D,BC,-6.54215288633395,-8.0611784531308
model(84%),D,DE,-7.31568787417159,-8.92400561721686
model(84%),D,DE,-7.82199124826426,-9.48875357471619
model(84%),B,BC,-8.22704617764178,-9.94056558258783
model(84%),E,DE,-7.41240931225249,-9.03189199008664
model(84%),D,DE,-7.32132666625716,-8.93029531717944
model(84%),B,BC,-3.79320232914851,-4.9949057560166
model(84%),D,BC,-6.55128989782327,-8.07137018567749
model(84%),D,DE,-5.81976883695125,-7.25540678086003
model(84%),B,BC,-4.76046050720945,-6.07381833765479
model(84%),A,AB,-6.98049329170611,-8.55011820998505
model(84%),D,DE,-7.59306417372696,-9.23340055046878
model(84%),E,DE,-4.0506964284027,-5.28212340863947
model(84%),E,DE,-4.29718226500451,-5.5570620716947
model(84%),D,DE,-6.3140241868521,-7.80671596350146
model(84%),D,DE,-4.00412119435989,-5.2301718127354
model(84%),D,DE,-5.23508439867396,-6.60322992564849
model(84%),B,BC,-5.62799238990812,-7.04149282668547
model(84%),D,DE,-7.82809331794356,-9.49556003022141
model(84%),A,AB,-6.45315983011495,-7.96191257953995
model(84%),B,BC,-6.93201438888204,-8.49604319734907
model(84%),D,DE,-7.64147371109241,-9.2873981905193
model(84%),B,BC,-8.03724406642713,-9.7288538695667
model(84%),D,DE,-5.1106596033767,-6.46444228842936
model(84%),D,DE,-5.3471351571043,-6.72821514241342
model(84%),D,DE,-8.2990071525165,-10.0208332949115
model(84%),B,BC,-7.06753235596143,-8.64720453465933
model(84%),D,DE,-7.71522229950641,-9.36965986762131
model(84%),D,DE,-8.486840368784,-10.2303488357228
model(84%),D,DE,-8.35386743582409,-10.0820263157981
model(84%),B,BC,-8.80429331725862,-10.584446622597
model(84%),D,DE,-7.10888680530035,-8.69333269021334
model(84%),D,DE,-4.13214658783928,-5.3729756793008
model(84%),D,DE,-7.43814619317393,-9.06059978007289
model(84%),D,DE,-4.01870497578987,-5.24643905723078
model(84%),D,DE,-5.08820071731263,-6.43939088509805
model(84%),D,DE,-3.5064767276322,-4.67508229422497
model(84%),D,DE,-7.82690802962642,-9.49423791942697
model(84%),B,BC,-8.30305774439561,-10.0253514624913
model(84%),D,DE,-6.9870884059271,-8.55747462409637
model(84%),D,DE,-5.40506124338398,-6.79282786392847
model(84%),B,AB,-7.33349561275477,-8.94386897287898
model(84%),D,DE,-7.88181177424516,-9.55547941853423
model(84%),B,BC,-9.08142756799688,-10.8935715663879
model(84%),D,DE,-8.16960145112093,-9.87648978607572
model(84%),B,BC,-7.06227416308575,-8.64133936796555
model(84%),B,BC,-8.48755162071694,-10.2311421902547
model(84%),D,BC,-7.69236284915053,-9.3441616612916
model(84%),D,DE,-5.98676239602949,-7.44167706115194
model(84%),D,DE,-5.80598400798753,-7.24003071504635
model(84%),D,DE,-7.42882874538736,-9.05020678275976
model(84%),D,DE,-7.29978434728289,-8.90626628387047
model(84%),E,DE,-6.96128760422149,-8.52869553469922
model(84%),D,DE,-4.73436340828173,-6.04470874828558
model(84%),D,DE,-4.60857998446146,-5.90440565072658
model(84%),D,DE,-7.1802102119707,-8.77288923733523
model(84%),B,DE,-6.91857888819146,-8.48105678414062
model(84%),D,DE,-6.14896733076963,-7.62260594742486
model(84%),D,DE,-6.71771602825014,-8.25700753680422
model(84%),D,DE,-6.9486639294415,-8.51461465964894
model(84%),B,BC,-7.86631773577452,-9.53819684245938
model(84%),B,BC,-7.89915201926338,-9.5748213160164
model(84%),D,DE,-1.80168893604554,-2.7735041643266
model(84%),B,BC,-8.43498345185312,-10.1725058715683
model(84%),D,DE,-4.25235103471835,-5.50705579673819
