---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnD
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnD
model(84%),B,AB,-4.19949663045503,-5.28889745204615
model(84%),C,BC,-2.4425904774388,-3.209754370531
model(84%),C,BC,-2.40131125207372,-3.16090405733654
model(84%),C,BC,-5.01528252669768,-6.25430792616773
model(84%),D,DE,-3.51869721006078,-4.48323153620759
model(84%),C,BC,-3.99094055476916,-5.04208977758624
model(84%),D,DE,-3.45463612710896,-4.40742090899509
model(84%),D,DE,-2.61209037698612,-3.41034251398779
model(84%),C,BC,-2.02113660747711,-2.71100098156695
model(84%),D,DE,-5.06828933945647,-6.31703680205642
model(84%),C,BC,-3.87269518968275,-4.90215684359397
model(84%),D,DE,-4.08606102942721,-5.15465644852436
model(84%),D,DE,-3.26688879071462,-4.18523853751951
model(84%),B,BC,-3.33106143388904,-4.26118118639098
model(84%),D,DE,-3.17440213432807,-4.0757887576161
model(84%),D,DE,-3.23385800700873,-4.14614952567831
model(84%),D,DE,-1.5094929762224,-2.10551598494477
model(84%),D,DE,-4.51155745250041,-5.65819384164197
model(84%),D,DE,-3.77000209579388,-4.78062864738845
model(84%),D,DE,-0.247690506230155,-0.612284333829448
model(84%),E,DE,-4.07800136919736,-5.14511855330014
model(84%),E,DE,-2.59252473436077,-3.38718830598979
model(84%),D,DE,-3.92501014511564,-4.96406696751341
model(84%),D,DE,-3.55455885610185,-4.52567062330967
model(84%),D,DE,-3.24324253891629,-4.15725528938422
model(84%),D,DE,-1.40931076436593,-1.98695919560536
model(84%),C,BC,-3.6139490240341,-4.59595363561193
model(84%),B,BC,-4.71395450648033,-5.89771285851089
model(84%),E,DE,-3.25540927494216,-4.17165354565385
model(84%),D,DE,-3.3111875564254,-4.23766220971686
model(84%),D,DE,-3.93712767514037,-4.97840699283162
model(84%),D,DE,-3.54195834093646,-4.51075902778439
model(84%),C,BC,-1.8612854275062,-2.52183124456195
model(84%),C,BC,-2.81730710104757,-3.65319836107503
model(84%),D,DE,-2.19833956731523,-2.92070501575166
model(84%),D,DE,-1.13810620840659,-1.6660125842965
model(84%),E,DE,-3.26917734956147,-4.18794684455395
model(84%),C,BC,-5.56361541109199,-6.90321140971376
model(84%),D,DE,-4.39849131796414,-5.52439006904367
model(84%),C,DE,-2.35169793662878,-3.10219108545624
model(84%),D,DE,-3.1057032597462,-3.99448971409602
model(84%),D,DE,-2.16637275242248,-2.88287511692169
model(84%),C,DE,-2.6036079770941,-3.40030434375321
model(84%),E,DE,-4.66403368766153,-5.83863598357793
model(84%),D,DE,-3.41025916070538,-4.35490469319254
model(84%),B,BC,-5.51198769789286,-6.84211457621008
model(84%),D,DE,-3.06653823656995,-3.94814137224835
model(84%),E,DE,-3.93463999794578,-4.97546304683923
model(84%),E,DE,-1.88807209825056,-2.5535309008352
model(84%),D,DE,-3.74993046878077,-4.75687565160811
model(84%),C,DE,-3.23611710687824,-4.14882297061792
model(84%),D,DE,-5.43894315878176,-6.75567282297553
model(84%),D,DE,-3.99658336013512,-5.04876753878416
model(84%),D,DE,-3.09501800063323,-3.98184465475645
model(84%),CD,DE,-3.22399547961871,-4.13447809658462
model(84%),CD,DE,-3.86627332759295,-4.89455713764979
model(84%),BC,BC,-2.29316477256673,-3.03292226145567
model(84%),CD,DE,-3.41865228137222,-4.36483720935843
model(84%),CD,DE,-2.70691344870147,-3.52255723484041
model(84%),BC,BC,-2.98375172166332,-3.85017085207265
model(84%),E,AB,-2.89814680406069,-3.74886500151733
model(84%),CD,DE,-2.96880961538359,-3.83248819051362
model(84%),C,BC,-2.03490187569495,-2.72729095933907
model(84%),C,BC,-3.17537937916215,-4.07694524046651
model(84%),C,BC,-2.8087995987639,-3.64313048437958
model(84%),CD,DE,-2.72892068346159,-3.54860085123747
model(84%),BC,BC,-2.82631510155634,-3.66385853316444
model(84%),C,BC,-3.64440145361354,-4.63199139332979
model(84%),C,BC,-0.797251829296724,-1.26264156592209
model(84%),C,BC,-1.04592007341929,-1.55691844489616
model(84%),BC,BC,-2.65369802119974,-3.45958148184976
model(84%),E,AB,-3.52383556668991,-4.48931232693022
model(84%),C,BC,-3.69680744511209,-4.69400925038327
model(84%),CD,DE,-1.50036421396651,-2.09471290200574
model(84%),CD,DE,-2.27571658700217,-3.01227387665761
model(84%),C,BC,-3.57286825816422,-4.54733818168169
model(84%),D,DE,-3.16129569411698,-4.06027844453456
model(84%),A,BC,-3.03175369143368,-3.9069769388268
model(84%),C,BC,-4.06633432678563,-5.13131164023854
model(84%),BC,BC,-1.99128475692844,-2.67567395602712
model(84%),BC,BC,-0.923861908009679,-1.4124733988599
model(84%),A,BC,-1.98498933409239,-2.66822387975964
model(84%),CD,DE,-3.52091501164276,-4.48585610827561
model(84%),E,AB,-3.29157433906599,-4.2144517012278
model(84%),D,DE,-2.51488247523951,-3.29530555766653
model(84%),A,BC,-3.28259895863859,-4.20383013212033
model(84%),CD,DE,-3.38295260120165,-4.3225897945426
model(84%),D,DE,-6.0989717210847,-7.53675826488067
model(84%),B,BC,-7.97742034192153,-9.75973610993491
model(84%),B,BC,-8.44119954097392,-10.3085777833533
model(84%),B,DE,-7.21422757742141,-8.85656495679809
model(84%),D,BC,-7.95584424151591,-9.73420270292429
model(84%),D,DE,-7.31784822525976,-8.97919083108589
model(84%),D,DE,-7.25343883833487,-8.90296801691928
model(84%),B,BC,-8.3542682922557,-10.2057023372006
model(84%),D,DE,-2.64737063106625,-3.4520935751124
model(84%),E,DE,-8.83027678199548,-10.7690162947992
model(84%),B,BC,-7.04249758286171,-8.65333769308543
model(84%),B,BC,-5.034678945453,-6.2772618726788
model(84%),B,BC,-7.95095784343892,-9.72842008286922
model(84%),E,DE,-6.53916527513272,-8.05768841294535
model(84%),D,BC,-6.98080051383464,-8.58032466732012
model(84%),D,DE,-4.79498362344595,-5.99360365361745
model(84%),D,DE,-4.61208442675772,-5.77715862679792
model(84%),E,DE,-6.01073194588373,-7.43233429333923
model(84%),B,BC,-6.32752414531069,-7.80722984970447
model(84%),D,DE,-2.8679812441181,-3.71316672864887
model(84%),D,DE,-6.16830087356538,-7.61880318656305
model(84%),E,DE,-6.96360719446921,-8.55997789413275
model(84%),D,DE,-6.72768135216877,-8.28078052099619
model(84%),D,DE,-6.83203058657516,-8.40426861306359
model(84%),D,BC,-7.62094752884584,-9.33788205598778
model(84%),E,DE,-7.17467216924276,-8.80975462881902
model(84%),D,DE,-7.11011308729401,-8.73335466382813
model(84%),E,DE,-1.89221743823876,-2.55843654416862
model(84%),B,BC,-4.12135145607274,-5.19641954798064
model(84%),B,BC,-7.7741972301685,-9.51923952673387
model(84%),B,BC,-8.08716815841836,-9.88961294654855
model(84%),E,DE,-5.29816271755651,-6.58907161898769
model(84%),D,DE,-7.61941220345423,-9.33606513414459
model(84%),D,DE,-5.90461677360215,-7.30675636994573
model(84%),B,AB,-6.45793533534029,-7.96155996178058
model(84%),D,DE,-8.13974258170715,-9.95183012773258
model(84%),B,BC,-8.86188928964204,-10.8064269023321
model(84%),B,BC,-8.03261849589632,-9.82505824438817
model(84%),B,DE,-7.6710058633495,-9.39712166857424
model(84%),A,AB,-7.80585219077604,-9.55670037359231
model(84%),B,BC,-5.14352590967526,-6.40607263028137
model(84%),D,DE,-5.9636681984602,-7.3766385097723
model(84%),D,DE,-7.90168136810135,-9.67010573147165
model(84%),D,DE,-7.57120926213899,-9.27902121533754
model(84%),B,DE,-7.35260153823276,-9.02031830400383
model(84%),B,BC,-5.56514910894127,-6.90502640550451
model(84%),D,DE,-8.36153807772432,-10.2143054854878
model(84%),D,DE,-6.20343532728221,-7.66038170584978
model(84%),D,DE,-5.34822890921681,-6.64832052982429
model(84%),B,BC,-2.43986013107702,-3.20652324703673
model(84%),D,DE,-8.3118116386662,-10.155458641814
model(84%),D,DE,-6.74983540623713,-8.30699788506237
model(84%),A,AB,-4.23927225090657,-5.3359683817784
model(84%),D,DE,-6.02510703613299,-7.44934594156334
model(84%),D,DE,-9.10817436090476,-11.0978835069534
model(84%),D,DE,-8.21744516162385,-10.0437842603835
model(84%),D,DE,-6.68184752952071,-8.22654024464762
model(84%),D,DE,-5.61297857183005,-6.96162834561785
model(84%),D,DE,-6.17478355267005,-7.62647486406672
model(84%),E,DE,-5.13906320696855,-6.40079141623269
model(84%),B,BC,-7.32924132467852,-8.99267355683812
model(84%),D,DE,-8.34902592617335,-10.1994984604868
model(84%),B,BC,-5.75114434970929,-7.12513532673156
model(84%),B,BC,-7.39372855582562,-9.06898849275851
model(84%),E,DE,-6.0836074373164,-7.51857599359404
model(84%),D,DE,-5.94216355181122,-7.35118966196451
model(84%),D,DE,-5.03246470319229,-6.27464151275277
model(84%),D,DE,-7.24462936166307,-8.89254278023689
model(84%),D,DE,-7.84156546433708,-9.59896387498378
model(84%),D,DE,-7.25930916193068,-8.90991502582442
model(84%),D,DE,-7.49799247173844,-9.19237561793286
model(84%),B,BC,-8.4990945961522,-10.3770914619133
model(84%),D,DE,-4.82345479900506,-6.0272967723903
model(84%),B,BC,-8.66794769414604,-10.5769141729235
model(84%),D,DE,-7.63179982135011,-9.35072478457637
model(84%),D,DE,-4.9012816688437,-6.11939799117378
model(84%),D,DE,-7.22318450482399,-8.86716468838236
model(84%),E,DE,-6.50719412857279,-8.0198533879703
model(84%),A,AB,-8.7648776003447,-10.6916221460949
model(84%),D,DE,-8.29033641996786,-10.1300446193837
model(84%),D,DE,-3.74001809807025,-4.74514523735189
model(84%),D,DE,-6.87505192465232,-8.45518056261029
model(84%),D,DE,-7.24520436994758,-8.89322325169776
model(84%),D,DE,-6.43837959303173,-7.93841746993209
model(84%),B,BC,-7.29648774604525,-8.95391259268912
model(84%),D,DE,-6.69256762450526,-8.23922652916091
model(84%),B,BC,-8.01347239787771,-9.80240053033495
model(84%),D,DE,-8.9607608894985,-10.9234326982575
model(84%),B,BC,-8.63030022756935,-10.5323617251248
model(84%),D,DE,-3.7984932230549,-4.81434537723633
model(84%),B,BC,-8.39625095551159,-10.2553851069388
model(84%),E,DE,-6.74833822810257,-8.30522610712483
model(84%),B,BC,-5.66930937006386,-7.02829086440008
model(84%),D,DE,-6.30511486526569,-7.78071044826272
model(84%),D,DE,-7.70946122080184,-9.4426301837883
model(84%),D,DE,-6.41589034371045,-7.91180343192298
model(84%),B,DE,-7.18234530405585,-8.81883510539016
model(84%),D,BC,-5.02908602374056,-6.27064314437399
model(84%),D,DE,-6.27592543683291,-7.74616734072383
model(84%),B,DE,-5.73858026889107,-7.11026684803453
model(84%),D,DE,-4.01348233595307,-5.06876598240976
model(84%),D,DE,-5.43801067004837,-6.75456930501283
model(84%),B,BC,-8.23535238024178,-10.0649758702112
model(84%),B,BC,-3.54588870817629,-4.51541026987861
model(84%),D,DE,-6.84055171425343,-8.41435261420877
model(84%),D,DE,-4.90968329953626,-6.12934057820263
model(84%),D,DE,-5.96044139230064,-7.37281987000572
model(84%),D,DE,-7.05600035862972,-8.66931703425348
model(84%),D,DE,-6.34091797720793,-7.82308026543459
model(84%),B,BC,-7.42092766593263,-9.10117623454839
model(84%),B,BC,-6.08890113146693,-7.52484061253788
model(84%),D,DE,-5.25662339896861,-6.53991350846221
model(84%),B,BC,-6.52522061813364,-8.04118614441271
model(84%),B,BC,-8.49354265438765,-10.3705212297532
model(84%),D,DE,-5.71072582017821,-7.0773035709515
model(84%),D,DE,-5.27665265096913,-6.56361635716207
model(84%),D,DE,-6.51303351211366,-8.02676378205622
model(84%),D,BC,-6.75970022485276,-8.31867202561899
model(84%),D,DE,-8.94035008096462,-10.8992783111387
model(84%),A,AB,-9.19563720855922,-11.2013880534417
model(84%),E,DE,-6.53632156113281,-8.05432312887564
model(84%),D,DE,-6.59326125764935,-8.12170622493498
model(84%),B,BC,-7.56866148084011,-9.27600614145231
model(84%),B,BC,-7.59091826064396,-9.30234507234314
model(84%),D,DE,-6.81925601820724,-8.38915104096339
model(84%),D,DE,-6.96178702902506,-8.55782388927375
model(84%),B,BC,-7.32540050093867,-8.98812828155844
model(84%),D,BC,-7.80761075380616,-9.55878147744138
model(84%),D,DE,-7.70996566265934,-9.4432271461225
model(84%),D,DE,-7.54162096218713,-9.24400607862515
model(84%),D,DE,-6.05876293614834,-7.48917472328225
model(84%),D,DE,-8.88037968163235,-10.8283086462802
model(84%),E,BC,-5.03161634017457,-6.27363755013595
model(84%),E,BC,-4.54379010357885,-5.6963383340917
model(84%),D,DE,-6.24769405264359,-7.7127579938341
model(84%),B,BC,-3.66233688348722,-4.65321638868418
model(84%),D,DE,-4.68442626889802,-5.86276880030197
model(84%),D,DE,-4.41269645000911,-5.54120058676119
model(84%),D,DE,-5.91630303613578,-7.32058602832211
model(84%),D,DE,-7.16009535487147,-8.79250425793348
model(84%),D,DE,-5.64073625017944,-6.99447710353243
model(84%),D,DE,-6.20200825081961,-7.6586928870424
model(84%),D,DE,-2.22864946622127,-2.95657410102052
model(84%),B,BC,-5.33260058668588,-6.62982579200913
model(84%),D,DE,-4.34031879161488,-5.45554802788758
model(84%),D,DE,-5.67182884691521,-7.03127244247443
model(84%),D,DE,-7.66809713309395,-9.3936794435149
model(84%),D,DE,-7.04797754501165,-8.65982274373623
model(84%),D,DE,-7.25380488709568,-8.90340120326065
model(84%),B,BC,-8.27986102895349,-10.1176479203817
model(84%),D,DE,-8.82058794551254,-10.7575504135358
model(84%),E,DE,-4.16611286258258,-5.24939071465568
model(84%),D,DE,-8.33247990352949,-10.1799177057337
model(84%),E,BC,-4.23131347343208,-5.32654987237482
model(84%),E,DE,-7.18424526447281,-8.8210835405438
model(84%),D,DE,-6.93626405735854,-8.5276197091193
model(84%),D,DE,-5.34711419415123,-6.64700136311041
model(84%),D,DE,-6.6994510717166,-8.24737248028178
model(84%),D,BC,-5.47364071142023,-6.79673430846804
model(84%),D,BC,-6.47456632298006,-7.98124126509358
model(84%),D,DE,-4.00980605791862,-5.06441543242283
model(84%),D,DE,-4.38912478208684,-5.5133056020483
model(84%),D,DE,-6.87566695047705,-8.45590839129155
model(84%),D,DE,-8.27125674219664,-10.1074655078202
model(84%),D,DE,-7.60765505286249,-9.32215158601956
model(84%),D,DE,-4.46088326346836,-5.59822541967675
model(84%),B,BC,-9.1736665041026,-11.1753876674287
model(84%),B,BC,-7.24606596955924,-8.8942428786531
model(84%),D,DE,-5.3026885727745,-6.59442756844935
model(84%),B,BC,-7.42696417416989,-9.10831990828217
model(84%),D,DE,-5.25536345223178,-6.5384224729072
model(84%),B,BC,-7.85170718165002,-9.61096570066451
model(84%),B,DE,-6.58516238730551,-8.11212192800792
model(84%),B,BC,-4.50310292228313,-5.64818865270314
model(84%),D,DE,-7.85689265365014,-9.61710224826265
model(84%),D,DE,-7.59641486381803,-9.30884981617455
model(84%),D,DE,-8.22924223071792,-10.0577450485263
model(84%),D,DE,-2.87605213293314,-3.7227179119108
model(84%),E,DE,-3.96123373098902,-5.0069343784033
model(84%),B,BC,-6.13105962881088,-7.57473146637162
model(84%),D,DE,-7.49640340473925,-9.19049509764909
model(84%),D,DE,-3.22903742325956,-4.14044479106073
model(84%),B,BC,-8.54232082524478,-10.4282458818597
model(84%),D,DE,-7.59459810621196,-9.30669984419058
model(84%),B,BC,-8.03385712541476,-9.82652405290015
model(84%),B,BC,-6.65728968233875,-8.19747820398164
model(84%),B,BC,-6.65302936819348,-8.19243649889966
model(84%),D,DE,-8.02123048247003,-9.81158153745831
model(84%),B,BC,-8.7529472788286,-10.6775036654932
model(84%),D,DE,-7.68645778816888,-9.41540765529536
model(84%),D,BC,-6.10618198931594,-7.54529097978016
model(84%),B,BC,-8.25950735139991,-10.0935611427264
model(84%),D,DE,-7.11261434829356,-8.73631468505257
model(84%),D,DE,-5.89816853611973,-7.29912545105656
model(84%),D,DE,-4.56224839582982,-5.71818209083665
model(84%),E,DE,-7.68851433561014,-9.41784139734639
model(84%),E,DE,-7.80600115024562,-9.55687665395315
model(84%),B,BC,-7.35970677916845,-9.02872672838584
model(84%),B,DE,-7.11936444112078,-8.7443028230514
model(84%),D,DE,-8.44584269754894,-10.3140725485988
model(84%),D,DE,-7.43648697788066,-9.11958930444081
model(84%),B,DE,-8.63528257555234,-10.5382578934095
model(84%),B,BC,-8.68050211933528,-10.5917712250374
model(84%),D,DE,-7.24138423648007,-8.88870246152591
model(84%),D,DE,-5.02499243433378,-6.26579874327774
model(84%),D,DE,-7.73994875965399,-9.47870949022596
model(84%),D,DE,-2.99247733654354,-3.86049684574
model(84%),B,BC,-8.91274388011976,-10.8666088134567
model(84%),E,DE,-3.80156184133315,-4.81797681563278
model(84%),D,DE,-6.11133249497307,-7.55138614780319
model(84%),D,DE,-7.882048694682,-9.646872198456
model(84%),B,BC,-8.84682496207911,-10.7885996026916
model(84%),A,AB,-6.13443733830246,-7.57872868688834
model(84%),D,DE,-5.64185762559411,-6.99580415218052
model(84%),D,BC,-6.53424403108899,-8.05186455576983
model(84%),E,DE,-6.39335410130654,-7.88513378175584
model(84%),D,DE,-7.01015973084074,-8.61506870462237
model(84%),D,DE,-6.86038212612319,-8.43782015319588
model(84%),D,DE,-5.94653255274807,-7.35635998825394
model(84%),E,BC,-8.89905028671921,-10.8504036564932
model(84%),D,DE,-8.37437823222591,-10.2295006729779
model(84%),B,BC,-7.82406291876649,-9.57825115992527
model(84%),D,DE,-3.83962582122851,-4.86302217011487
model(84%),B,BC,-3.20000758864745,-4.10609054869685
model(84%),B,BC,-3.67715129638196,-4.67074793641308
model(84%),D,DE,-6.99061736384997,-8.5919420412798
model(84%),D,DE,-6.51627454510279,-8.03059925801762
model(84%),B,BC,-7.90971032093713,-9.67960728721022
model(84%),D,DE,-4.96426457126393,-6.19393268706289
model(84%),B,BC,-7.59414804681887,-9.30616723869438
model(84%),B,BC,-6.33063223411458,-7.81090799797793
model(84%),B,BC,-4.6449021852188,-5.81599554209817
model(84%),D,DE,-7.25660730166545,-8.90671761310659
model(84%),D,DE,-6.30648035753277,-7.78232638762015
model(84%),D,DE,-2.97461607586337,-3.83935962306789
model(84%),D,DE,-8.69993326854481,-10.6147662719701
model(84%),B,BC,-5.6059710624208,-6.95333557785568
model(84%),B,BC,-6.71221377010916,-8.26247600531572
model(84%),B,BC,-7.00607887185555,-8.61023936885441
model(84%),B,BC,-6.64473565802421,-8.18262162626749
model(84%),B,BC,-6.12342713490583,-7.56569908472156
model(84%),D,DE,-5.9830363108736,-7.39955895823061
model(84%),D,DE,-6.80664212018245,-8.37422360800737
model(84%),B,BC,-8.25732800989917,-10.0909820847638
model(84%),E,DE,-3.9250914139071,-4.96416314194209
model(84%),D,DE,-6.42728646586796,-7.92528973481924
model(84%),B,BC,-4.85621588090216,-6.06606661598859
model(84%),B,BC,-4.88492045125297,-6.10003593686
model(84%),E,DE,-3.47448811340261,-4.43091397940521
model(84%),D,DE,-5.4128856582633,-6.72483607518935
model(84%),B,DE,-7.92272366114019,-9.69500742466443
model(84%),B,AB,-6.75422328235668,-8.31219054846152
model(84%),D,BC,-7.93082111766285,-9.70459004845914
model(84%),B,BC,-6.01462807933855,-7.43694502277594
model(84%),E,DE,-3.95030363000433,-4.99399957035816
model(84%),D,DE,-5.8917173997916,-7.29149110163983
model(84%),D,DE,-3.90479369275746,-4.94014258374304
model(84%),B,BC,-3.45831474177485,-4.41177422417872
model(84%),B,BC,-4.17683450278756,-5.26207882780071
model(84%),A,AB,-8.54234662296613,-10.4282764111818
model(84%),D,DE,-7.41221081535454,-9.09086061265765
model(84%),B,BC,-8.15372307678497,-9.9683748074625
model(84%),D,BC,-7.66316506312967,-9.38784277481966
model(84%),B,BC,-8.41308723566094,-10.2753093557844
model(84%),D,BC,-6.26240892494916,-7.73017174407737
model(84%),D,BC,-6.3706999174406,-7.85832455829711
model(84%),B,DE,-8.23595827262996,-10.0656928902779
model(84%),D,DE,-4.60966594729656,-5.77429657020438
model(84%),D,DE,-5.9593028387194,-7.37147249251643
model(84%),D,DE,-6.03108319471374,-7.45641819681493
model(84%),B,BC,-8.33626149759429,-10.1843928879302
model(84%),D,DE,-6.47287521280279,-7.97923998573149
model(84%),D,DE,-5.52869809547098,-6.86188985416347
model(84%),D,DE,-7.31252979435692,-8.97289693838298
model(84%),B,DE,-7.76890790731103,-9.51298008082884
model(84%),D,DE,-6.25394540777173,-7.72015591986586
model(84%),B,BC,-5.33640013514948,-6.63432222164905
model(84%),B,BC,-4.80529878717617,-6.00581073779641
model(84%),B,BC,-7.76545048601759,-9.50888852844297
model(84%),D,DE,-5.12954542120449,-6.3895279583703
model(84%),D,DE,-6.02361857330644,-7.4475844774222
model(84%),D,DE,-7.93370447761192,-9.70800225000407
model(84%),D,BC,-3.71908461194489,-4.72037230752019
model(84%),B,BC,-4.44112956925878,-5.57484866925686
model(84%),D,DE,-5.05923922496533,-6.30632679179271
model(84%),D,DE,-7.39334933836214,-9.06853972242195
model(84%),D,DE,-4.95486540470076,-6.1828096045361
model(84%),D,DE,-3.25538750778545,-4.17162778614859
model(84%),B,BC,-5.54973386377101,-6.8867838259048
model(84%),D,DE,-5.16712780625907,-6.43400338794228
model(84%),B,BC,-5.9075376421225,-7.31021295956817
model(84%),B,BC,-7.84812292912226,-9.60672405472759
model(84%),D,DE,-5.37411659575773,-6.67895631778348
model(84%),B,DE,-5.15534471790681,-6.42005914477118
model(84%),D,DE,-7.22985590039144,-8.87505969513289
model(84%),D,DE,-7.63392859349552,-9.35324399817846
model(84%),B,BC,-7.17870051560677,-8.81452182054312
model(84%),E,DE,-7.90141572947665,-9.66979137164783
model(84%),D,BC,-7.99439643040342,-9.77982580957977
model(84%),D,DE,-5.17969403180648,-6.44887440473666
model(84%),D,BC,-6.78550032915812,-8.34920416774666
model(84%),E,DE,-5.8549571708071,-7.24798862107943
model(84%),B,BC,-6.51013932217135,-8.02333876417191
model(84%),B,AB,-8.08924232481406,-9.89206753907424
model(84%),D,DE,-6.88387353087877,-8.46562015354808
model(84%),D,DE,-8.33404526702145,-10.1817701750126
model(84%),D,DE,-3.98680003634742,-5.03718984015039
model(84%),D,DE,-5.0053987709521,-6.2426113751923
model(84%),B,BC,-8.83907045585615,-10.7794228302519
model(84%),B,BC,-6.93862658846048,-8.53041555577681
model(84%),D,DE,-4.63006295863778,-5.79843462956566
model(84%),D,DE,-6.40412083128876,-7.89787525466527
model(84%),E,DE,-5.03003649150242,-6.27176793892711
model(84%),A,AB,-6.59718445350406,-8.12634898032902
model(84%),A,AB,-7.37279358474891,-9.04421380561819
model(84%),D,DE,-7.89824978777271,-9.66604475958268
model(84%),B,BC,-8.83110719776136,-10.7699990184304
model(84%),D,DE,-5.56580967409448,-6.90580812595431
model(84%),B,BC,-5.3355738682455,-6.63334440782904
model(84%),B,BC,-7.79204918069562,-9.54036573166309
model(84%),D,DE,-3.42165049598123,-4.36838533123763
model(84%),D,DE,-4.38987345704548,-5.51419159266191
model(84%),D,DE,-7.24488814771194,-8.89284903064314
model(84%),B,BC,-6.09304143262446,-7.52974029286075
model(84%),D,DE,-7.0777913327497,-8.69510472530531
model(84%),D,DE,-6.73854408432229,-8.29363560398658
model(84%),B,BC,-6.55104881276826,-8.07175152896122
model(84%),D,DE,-7.36878817568094,-9.03947375815578
model(84%),D,DE,-8.43982810748609,-10.3069548130864
model(84%),D,DE,-5.81370260568391,-7.19916749110072
model(84%),D,BC,-5.96932420045034,-7.38333188800804
model(84%),B,BC,-1.91313386315063,-2.58318928356274
model(84%),D,DE,-7.65598625021767,-9.37934728450912
model(84%),D,DE,-8.62877186442855,-10.5305530424898
model(84%),E,DE,-7.06465551219919,-8.67955964318995
model(84%),B,BC,-8.57211421784007,-10.4635037275807
model(84%),B,BC,-8.5462913972882,-10.4329447027839
model(84%),D,DE,-8.11980447561498,-9.92823514215586
model(84%),D,BC,-4.5745194153303,-5.73270375737744
model(84%),B,BC,-6.98156192447929,-8.581225729492
model(84%),E,DE,-5.27552727809788,-6.56228457787757
model(84%),B,BC,-8.66156744192205,-10.5693637085763
model(84%),D,DE,-4.6602189608397,-5.83412159169316
model(84%),D,DE,-7.66470313757972,-9.38966294993043
model(84%),D,DE,-5.09012568381658,-6.34287818477567
model(84%),D,DE,-5.39463567909319,-6.70323883855598
model(84%),E,DE,-8.22705645267021,-10.0551583734795
model(84%),D,DE,-3.18033211277109,-4.08280636275806
model(84%),D,DE,-5.63135972186266,-6.98338081136851
model(84%),D,DE,-5.67230361513829,-7.03183428868611
model(84%),D,DE,-6.0605468779993,-7.4912858607217
model(84%),D,DE,-6.09190058064399,-7.5283901954192
model(84%),D,DE,-8.24471229756242,-10.07605250473
model(84%),B,BC,-6.89666675549704,-8.48075980367093
model(84%),D,DE,-4.89534528316728,-6.11237280363764
model(84%),D,DE,-7.07865763948753,-8.69612992272826
model(84%),D,DE,-6.12090171901703,-7.56271047832153
model(84%),D,DE,-3.82856519875446,-4.84993290142815
model(84%),D,DE,-5.98867968760507,-7.40623739558908
model(84%),D,DE,-6.84898351068312,-8.42433089972017
model(84%),D,DE,-5.15743486135887,-6.42253264473033
model(84%),D,DE,-1.06005137244322,-1.5736415877618
model(84%),B,BC,-9.0981773075669,-11.0860528782956
model(84%),D,DE,-5.80828530897139,-7.19275659945406
model(84%),B,BC,-7.78714144010966,-9.53455785463581
model(84%),E,DE,-3.90634737568195,-4.94198123010316
model(84%),D,DE,-5.74245195763579,-7.1148486493183
model(84%),D,DE,-4.89815341706292,-6.11569598180004
model(84%),D,DE,-8.4734571421246,-10.3467518020073
model(84%),E,DE,-5.27638896880142,-6.56330431263211
model(84%),B,BC,-7.82517835129369,-9.57957117569152
model(84%),B,BC,-5.19262007721715,-6.46417123652294
model(84%),B,AB,-7.11213272419741,-8.73574472552133
model(84%),B,AB,-7.33832600579243,-9.0034244736434
model(84%),D,DE,-8.83959729124316,-10.7800462933482
model(84%),B,DE,-8.93627498208713,-10.8944557919489
model(84%),E,DE,-5.00163567157241,-6.23815807982026
model(84%),E,DE,-4.2764023597702,-5.37990858246994
model(84%),E,DE,-5.22596805258705,-6.5036356166515
model(84%),B,BC,-6.54178486255774,-8.06078846303158
model(84%),D,BC,-7.5183669573945,-9.21648702013754
model(84%),B,BC,-7.82902776029575,-9.5841266108699
model(84%),D,DE,-7.87582793514937,-9.63951047960617
model(84%),D,DE,-8.6719210847098,-10.5816163293174
model(84%),D,DE,-5.60941632072191,-6.95741273641562
model(84%),D,DE,-4.12683460211136,-5.20290836648217
model(84%),D,DE,-8.14525624426944,-9.9583550598415
model(84%),D,DE,-5.15764453512177,-6.42278077508877
model(84%),D,DE,-7.94134640397135,-9.71704579412985
model(84%),B,DE,-6.76388048513959,-8.32361899403809
model(84%),D,BC,-4.79991641184756,-5.99944117251974
model(84%),B,BC,-7.01395764288195,-8.61956319770108
model(84%),B,BC,-7.85596925964949,-9.61600949311196
model(84%),D,DE,-8.58565916710691,-10.4795329773555
model(84%),D,DE,-4.09799256491408,-5.16877636575317
model(84%),D,DE,-7.74078732411354,-9.47970185711561
model(84%),D,DE,-2.99108759328462,-3.85885220747808
model(84%),D,DE,-7.30622772136796,-8.96543899224755
model(84%),B,BC,-8.51891512099796,-10.4005473004817
model(84%),D,DE,-2.34704878033848,-3.09668922007813
model(84%),D,DE,-6.5996579150598,-8.12927610336982
model(84%),D,DE,-5.49262849270479,-6.81920466866533
model(84%),D,DE,-5.77577099484102,-7.1542787836878
model(84%),B,BC,-2.54773565294666,-3.33418438851264
